text,real_label,wrong_label
그니까 돈도 아끼고 그게 피차 편하지 않나?,1,0.0
뭔가 개말라 동경하는 여자들이 좋아하고 일반 남자들은 아무생각 없을 느낌,1,0.0
저런 이상한 몸개그는 왜하는거야 하나도 안웃긴데,1,0.0
아직도 #@# 붙잡고 늘어지는 놈들이 다 있네~,0,1.0
전문성 없이 할 수 있잖아 ㅋㅋ,1,0.0
난 요즘 양녀들이 좋더라,1,0.0
너한테 이런 소리 듣느니 애 안 낳는 게 낫겠다,0,1.0
니 말이 맞다.이 정부에 뭘 바래겠냐?,0,1.0
아프간 대통령 자식이 호화생활한다고 해서 알아보니 24평 14억이래. ㅋ,1,0.0
네가 보기 힘드니까 안락사 시키자는거냐구.,1,0.0
내가 메갈을 3단어로 정의 내려볼게,1,0.0
낙수 효과고 나발이고 그냥 부익부 하자는 거 아니야?,0,1.0
돈도 많을텐데 의상이 형편없음.,0,1.0
아 그냥 뒤져야겠다. 오늘같이 번개탄 사서 할래?,0,1.0
그런데 내가 봤을 땐 걔네도 너 안 좋아해,0,1.0
여자가 예쁜 여자 더 좋아함,1,0.0
그래도 중앙은 합리가 통하지만 지자체는 그렇지 않잖아,1,0.0
나도 살다 살다 저런 트롤은 처음 봄.,0,1.0
본인은 바람 피는거 로맨틱하다 생각하지,1,0.0
네티즌이랑 경찰은 인력 수가 다른데 이 악 물고 억지로 까네,1,0.0
니 비위가 진짜 좋구나,1,0.0
그냥 잠을 안 자면 돼,1,0.0
걔 다 뜯어고친 거 아님? 과거 사진 이상한 거 좀 있던데,0,1.0
"근데 선수들 돈 벌어서 어디다 쓰는지, 꼴은 말이 아니던데?",0,1.0
환경 걱정안해? 기름을 하수구에 그렇게 버리다니. 생각이 없나봐,0,1.0
이거 그냥 나주면 안돼?,1,0.0
아 개꿀이겠다 진짜,1,0.0
종량제 봉투에 넣어서 쓰레기를 버리셔야죠,0,1.0
그럼 지들은 얼마나 잘 안다고 불륜을 쉴드 치냐?,0,1.0
내가 궁뎅이 한번 시원하게 차줄까?글면 나올듯 ㅌㅋㅋ,0,1.0
더 이상해진 것 같아,1,0.0
평생 여자한테 무시받으면서 살아온 나로서는 다 알 수 있어.,1,0.0
외모 별로로 태어나면 여자는 정말 쉽지 않지,0,1.0
"야, 그런 끔찍한 소리를 덤덤하게 하다니!",1,0.0
진정한 여초국가로 발돋움하겠네.,0,1.0
진짜 가만히 있으면 반이라도 가는데 저렇게 참을성이 없을까,0,1.0
ㅋㅋㅋ 니 레이더에 걸리다니 확실하구만,0,1.0
자매 덮밥 먹어봤음?,1,0.0
진짜 지옥이다.. 겨울인데 이렇게 냄새가 지독하냐..,1,0.0
남친 아니라 그냥 섹파일 수도 있음,0,1.0
진짜 서양 천사녀들은 가질수가 없는 표정들이 있음,1,0.0
장애인 우선 탑승 제도는 어느 머리에서 나온 제도인지 참나,0,1.0
예전보다 나이 좀 들긴 했더라..? 그렇지 않아? 이제 시즌 아웃이네..ㅋㅋ,1,0.0
엄마는 맨날 사랑해서 그렇다고 하지,1,0.0
여긴 선비들이 너무 많아서 뭔 얘기를 못 하겠다,1,0.0
노래연습이나 더 해야 돼 걔네들은,0,1.0
몸값도 싸니까 많이 써주는가봐,1,0.0
대마를 어디서 구했어?,1,0.0
뭘 또 따먹혀 같이 즐기는 거지,0,1.0
아니 난 연예인들 싫어해,1,0.0
밤마다 헌팅하러가나보네,1,0.0
이도저도 안 되니 우주의 모든 기운을 모으는 중인 모양이네.,0,1.0
"와 난 그보다 편가르기, 정치질 때문에 학 떼고 나옴",0,1.0
아니 볍신 쓰레기련들이 자기들은 왜 아무것도 안 하려고 하는 거임? 잣 같다 진짜,0,1.0
ㅇㅈ 성형까지 고민하는 사람도 있는 거고 단점으로 보일 텐데 그런 말 쉽게 하는 애들이 더 이해 안 됨,1,0.0
왜 그렇게 안 먹어? 배 안고프냐?,0,1.0
남친 몰래 원나잇했는데 죄책감 든다..,1,0.0
왜 벌써부터 찌들었냐,1,0.0
장애인 욕하지 마세요.,1,0.0
진짜.. 윗물이 더러우면 안 됨,0,1.0
"엄마, 아빠한테 좀 물어보고 할 것이지.",1,0.0
지나 잘할 것이지,1,0.0
거기다가 몸매 좋다는 소리도 하면 안돼~,1,0.0
다 그냥 자기가 정치적으로 성공하려는 쇼의 일종인 듯,0,1.0
최악의 세대는 누가봐도 40대 아니냐,0,1.0
레프트 훅 한대 맞았냐?,1,0.0
네가 좀 이상한 여자랑 꼬이긴 했지.,1,0.0
너가 보태준거 있어?,1,0.0
게임 하는 여자들 너무 싫어,1,0.0
제복이라고 벗어서 못에 지혈이라도 했다면 뇌사는 막을 수 있었을지도 모른다.,0,1.0
지잡대 나온 애들은 나와서 무슨 일 함?,0,1.0
ㅋㅋ 저런것들한테 세금내는 우리가 안타깝다 ㅠ,0,1.0
드라마랑 현실도 구분 못하냐?,1,0.0
개그도 맨날 똑같아,1,0.0
똥이 머물던 장소를 씻는다고 똥 분자가 없어질지 궁금하다.,0,1.0
"진정 힘든 시민들은 택시 탈 돈도 없네,",1,0.0
머리 숱까지 없으니 더 그럴꺼야,0,1.0
그냥 마스크 얼굴에 꿰매줬으면 좋겠다,1,0.0
와.. 네일샵돈거저버는거네,1,0.0
서른 넘었잖아ㅋㅋ,0,1.0
"여자는 대형견 못 키우게 해야지, 이리저리 끌려다니더라.",0,1.0
꼭 친구없고 놀고싶은애들이 역으로 비난하더라 ㅋㅋㅋㅋ 20대 청춘 못 지내서 배아파?,0,1.0
#@인간및인간집단.인물.정치인.남성#은 이제 끝났지,1,0.0
그 사고를 치고도 뻔뻔하게 유튜브에 복귀하데,0,1.0
결국 다시 메스를 잡는 칼잡이가 되시겠고,0,1.0
남편 사업한다는데 다 회사차겠지,1,0.0
그렇게 잘 맞추면 자리나 깔아라.,1,0.0
더럽게 안 나오네.,0,1.0
"맞아, 얼굴이랑 조합이 안 된달까?",0,1.0
한 나라에서 장난하는 것도 아니고 뭐하는 짓들일까?,0,1.0
너는 일 제대로 못했는데 나는 돈을 다 줘야된다고?,0,1.0
쟤가 저런 범죄를 저질러도 빠순이들은 좋아해주겠지,0,1.0
메추리알은 작아서 조심조심 까야겠더라,0,1.0
주제를 모르고 맨날 잘생긴 척이나 하려고.,0,1.0
우억...물색깔 딱봐도 똥물이네,0,1.0
왜? 너한테 피해준것도 없고 범죄는 #@#들도 많이 하는데,0,1.0
상식적인 것도 해달라고 징징거리는 것들한테는 곱게 말할 필요가 없지,0,1.0
나무에 물도 줄 겸 바깥에서 하는 것도 좋지,1,0.0
그니까 전세계 통계표 보면 #@#만 거의 불법이더라 그냥 #@#임  빨리 다른나라로 가자,1,0.0
네가 그만한 가치가 있다고 생각하나봐?,1,0.0
작작 좀 피지 담배 쩐내 장난아니네,0,1.0
박상무랑 김부장 둘다 처리하면 되는 거죠?,1,0.0
걔는 병원 가야 돼.,1,0.0
정신이 나가도 단단히 나갔구나 너.,0,1.0
국어 선생님 필요 없겠네,1,0.0
노무노무 무섭고 섬찟해.,1,0.0
배틀할 때 상대팀 기죽이려고 쪽수 싸움하는 거 보고 질려 버림,1,0.0
"누가보면 문재인이 국가 건강보험 만든줄 ㅋㅋ 이번정부는 건강보험료 올린것 밖에 없잖아? 기존부터 있던게 대한민국 건강보험이었고, 중국인들 케어해주느라고 국민들 보헝료 올린게 문재인케어냐??",0,1.0
조건만남. 17세 여. 용돈 주실 분 구해요.,1,0.0
결국엔 본인들이 다 초래한거라고 볼 수 있지,1,0.0
앞으로도 내가 뭘하든 상관 좀 하지마 제발.,1,0.0
청와대가 부산대에 대놓고 협박을 하는구만,1,0.0
몰라서 묻는거야?,1,0.0
아킬레스건 끊어져도 현역인 거 아냐?,0,1.0
"한쪽이 없어지면, 다른 쪽이 힘들어진까 속으로는 같이 흥하자는 멘탈리티지",0,1.0
남자들 허세 심하고 입이 거칠어서 여자가 더 편함,0,1.0
노노 난 페미가 더 별로야,1,0.0
이제까지 입이 근질거려서 어떻게 살았대냐?,0,1.0
그러게. 넌 그래서 한두번 일낸 게 아니잖아. 난 달라.,0,1.0
예체능 준비 하는 애들 대학 쉽게 가는 거 솔직히 인정하냐?,1,0.0
더 때려줭,0,1.0
여자 만나보긴 해봤고?,1,0.0
왜 음주단속을 하이패스 나오자마자 하는겨,1,0.0
세금만 무지하게 걷어가노,1,0.0
눈 쳐다보면 약간 혐오스러워.,1,0.0
아저씨가 먼저 좀 하시지요?,1,0.0
ㅇㅇ 근데 밥 한번을 안삼,1,0.0
저럴거면 내가 가서 차는 게 낫겠다,0,1.0
난 진짜 억지로 하려고 해도 안 될 것 같은데,1,0.0
니가 그렇게 떼 쓴다고 달라질 일이 아니야,0,1.0
웃으면 안되는데 ㅋㅋㅋ 인정 똑닮,1,0.0
"재산가액에서 채무부분은 인정도 안 하고 건보료 때리는데, 무식하다는 말도 사치다.",0,1.0
정신나간 도박꾼 자식. 수수료 떼다가 어차피 망하겠다.,0,1.0
이딴 게 4만원이나 한다고?,0,1.0
맞아 예전에는 비행기 탈 때마다 승무원 보는 맛이 있었는데,1,0.0
매번 뭐 있는 척 이거 공개되면 니들 다 매장이라면서 떠들어대잖아.,0,1.0
눈꼬리 처져서 인상 좋은 놈들은 꼭 사람 뒤통수를 친다니까,0,1.0
남편이 칼 들고 찌르러 온다면?,1,0.0
ㅋㅋ얘 딴 프로그램은 하면서 #@#만 하차했네,1,0.0
빽 없어도 잘 나갈 수 있지 삐딱하게 보기는 ㅋㅋㅋ,0,1.0
어휴 참 시기 질투 많은 인간들 투성이네,0,1.0
넌 귀지는 파고 사냐?,0,1.0
지금은 그냥 철지난 정박자 랩이네,0,1.0
너는 굳이 그런 말을 하는 이유가 뭐야 사람 불편하게,1,0.0
저 사람은 말을 진짜 못한다.,1,0.0
아 #@인간및인간집단.인물.방송인.여성# 얘 뭐냐,1,0.0
너도 그렇게 멋있진 않아,1,0.0
코로나 시국에 백만 넘은 거 보니 여기가 북한이네.,0,1.0
나눔 실천을 하기 싫으면 싫다고 해,1,0.0
혹시 혈액형이 a형이세요?,0,1.0
나 술 숨겨 온 거 걸림 누구냐 누가 꼰질렀냐,1,0.0
여자성씨가 아니지,1,0.0
너 남자친구 외국인이라며? 응큼하기는,0,1.0
무슨 말이야? 내 생김새가 어때서?넌 니 얼굴이나 신경써라.,0,1.0
어디서 나온 근자감인걸까?,1,0.0
#@# 못 타서 부러워서 그런가 봄.,1,0.0
윤서방파 두목이 또 뭐래?,0,1.0
노상 그런생각들만 드냐,1,0.0
코르셋들이 불쌍해서 그렇지ㅠ,1,0.0
보는 내가 다 질려서 느끼해 ㅋㅋㅋ,0,1.0
그렇게 나대다가 다들 평가원한테 호되게 당하시잖아 ㅋㅋ,0,1.0
근데 얼굴도 빻아서 때울 수가 없잖아 ㅋㅋ,0,1.0
누가보면 나라위해 싸우다 온 장군인줄 알겠어ㅋㅋ,0,1.0
#@인간및인간집단.인물.정치인.남성#으로는 청소 못 한다.,0,1.0
돼지들은 왜 가까이 가면 냄새남?,0,1.0
도박만큼 스릴감 있네 ㅋㅋ,1,0.0
다리가 얇으니까 차고 싶어.,1,0.0
괜히 별명 열정맨인 게 아님… 열정 봐봐 대단하잖아,0,1.0
그 밤중에 여자의 침소에 침입해 관계맺는 일본풍습아니야?,0,1.0
초기에 #@# 입국금지했으면 이런 사태까지 안 왔지.,1,0.0
#@인간및인간집단.인물.인물_무정보.남성#아 너는 떳떳하니? ㅋㅋㅋ,0,1.0
걍 다 더블보기나 해라,1,0.0
그래서 우리 일반인들이랑은 분리되어야 해,1,0.0
ㅋㅋ #@인간및인간집단.인물.인물_무정보.남성#볼따구 다음 월드컵 공인구로 했으면 좋겠다,0,1.0
응? 브라를 하고 다녔어 그동안?,1,0.0
올림픽 순위 15로 밖으로 밀려난 건 내 생애 처음임,1,0.0
남북 통일은 때마다 나오는데 지겹지도 않냐,1,0.0
여자인게 벼슬인 줄 착각하는 사람은 거르세요 ㅋㅋ,0,1.0
저런것들 떵떵거리고 살 수 있게 해주면 안되는건데 짜증나네,0,1.0
ㅋㅋ야 너도 그럼 아니 난 이쁜 걸 알겠는데 왜 그렇게 고평가함? 그냥 이쁜 일반인이던데 탑 연예인인 척 대하더라,1,0.0
"응, 게다가 남자는 문제인 것도 몰라",1,0.0
#@#...더 이상 무슨 말이 필요할까 ㅋㅋ,1,0.0
하나만 알고 둘은 모르는 놈;,0,1.0
그리고 말도 안 되는 일 시키는데 이걸 그동안 다 해내 와서 못한다고도 못함 ㅋㅋㅋ,0,1.0
축구하는 여자가 여자냐 그냥 남자임,0,1.0
여잔데요? 그것도 k 여자,0,1.0
너네 대학 교수들 수준 높든?,1,0.0
네가 일찍 일어나서 밥해먹으면 됐잖아. 꼭 나만 하란 법이 어딨어?,1,0.0
진짜 그런 남자 거르는게 답이다.,1,0.0
연습을 하는데 그 정도면 주변 사람들의 행복을 위해 그냥 평생 안하는게 낫지 않을까,1,0.0
폭식을 안해야지 ㅋㅋㅋ,0,1.0
지금 내가 그 일을 겪을 것 같다고ㅜㅜ 진짜 죽고 싶어,1,0.0
그렇게 배아프면 니가 직접 물통 들고 가던가,1,0.0
맞아 발육 상태가 그냥 끝내주지,1,0.0
그래놓고 하는 변명이 더 어이없어,1,0.0
야발 조디 싸매라 ㅡㅡ 내가 일반 캠으로 올리든 말든 네 알바냐?,0,1.0
목숨을 잃는 거지.,1,0.0
도대체 쟤는 뭘 잘못 먹고 저렇게 트롤이 된거야!,0,1.0
느그 아빠한테 많은걸 배웠네 그러니 니 아빠랑 똑같이 벌받자,0,1.0
청와대는 국민들 아우성보다 #@인간및인간집단.인물.정치인.남성# 딸이 먼저인가?,0,1.0
멀쩡히 앞에 있는 걸 못 보는데 그럼 뭐라고 함?,1,0.0
아 뭔 졸리 재미없는 드립이야 기분 더럽다니까 ㅡㅡ 눈치 챙겨 볎신아,0,1.0
말리지 마 #@인간및인간집단.인물.정치인.남성# 찍는다,1,0.0
인스타 같은 거 진짜 시간 낭비라는 걸 깨달았으면..,1,0.0
어린이 보호 구역에서 신종 범죄 많이 일어난다잖아,1,0.0
ㅋㅋㅋ 여기서 실사환데 왜 안 닮음? 거리는 애들은 크루엘라 안 봤냐?,1,0.0
무슨 스무살이나 많은 여자랑 결혼을 하냐 저 남자는.,1,0.0
저 연예인 스타일리스트는 저렇게 하면 돈을 벌긴 하나 ㅋㅋ,0,1.0
쟤 천만원 없을 걸 ㅋㅋㅋㅋ,0,1.0
저런 진상들은 안나오면 실형을 선고해야지 판새들이 뭐하는짓이야,0,1.0
현실성 1도 없는 비틱글이네,1,0.0
블랙홀 비밀 밝히는 시대에 혼자 천동설 주장하고 있네,1,0.0
저 오빠 너무 잘생겼지 않아? 저런 사람이 결혼하자고 하면 내가 먼저 애낳자고 할 듯.,1,0.0
내가 패스트푸드에서 시급 알바 하니까 우습냐?,1,0.0
빠순이들보다 더하다니까.,0,1.0
지가 언제까지 아이돌인줄 알았나,0,1.0
세상에 왤케 미개한 종교들이 많지?,0,1.0
쟤는 볼 때마다 얼굴이 녹아내리고 있는 거 같냐,1,0.0
티비 나오는 중국인들 전부 어릴때 중화사상 교육 받은 애들임,0,1.0
한국은 남성에게 의존을 많이 하니까 뭐가 잘 안되면 남자 탓하잖아요,1,0.0
1900년대 성형 수술 보니까 기괴하던데 흉측하고 저러다 죽는거 아니야 ?,0,1.0
아이고 허구한 날 짖냐ㅉㅉ,0,1.0
어디 단역으로 하나 나왔는데 갠방해서 어떻게 성공하냐?,0,1.0
한국 들어올 때 걸어오든가 헤엄쳐오게해야돼,0,1.0
공부를 열심히 한것도 아닌데 왜 저러지?,1,0.0
우리나라가 미국 식민지도 아니고 미국장 흔들하면 국장은 아예 브레이크 댄스를 추냐,0,1.0
그렇다고 온 동네 도배하고 다니면 해결이 되냐?,1,0.0
#@# 나가는 여자가 공대를 가겠냐,0,1.0
맞아 ㅋㅋ 무슨 요리 하는 영상들이 많던데 ㅋㅋ 진짜 별로인거같음,1,0.0
아 ㅋㅋ 미용실에 머리잘랐는데 망했다 ㅋㅋ이거봐라 나 ㅈ됬는데 어카냐,0,1.0
맞아 개는 진짜 보기가 싫더라,1,0.0
엄마 찬스로 과장 자리 꽤 찼으면 능력이라도 있던가.,0,1.0
먹을 때 꺼내면 그게 알아서 바로 녹니?,1,0.0
착각은 자유지만 미치지는 마라,0,1.0
진짜 그건 너무 끔찍한데?,1,0.0
초본에 낙태이력까지 나오게 해야한다니까,0,1.0
저 선배는 나이 부심 심하지 않냐?,1,0.0
저런 애들은 교화로 안되는 유전자임,0,1.0
"샛기, 애잔하네.",0,1.0
집에서 밥할 시간애 왜 길에 있는거야,1,0.0
바본가 진짜 ㅋㅋ아예 사지를 말아야지 ㅋㅋㅋ,0,1.0
혈세가 괜히 혈세가 아니야,1,0.0
정말 한심하더라.,0,1.0
이자식 말 본새 보소?,1,0.0
어쨌든 불법 성매매해서 계속 돈 보내고 보내다가 3000만원 털린 거 본인 잘못 맞음 ^^,0,1.0
휴우 니 팔자려니 하고 살아,0,1.0
저분이 우리나라의 얼굴입니다,1,0.0
너 그렇게 경제관념 없이 살 거야?,0,1.0
저거 진짜 더럽게 맛없음 절대 사먹지마라,0,1.0
부모님 등골 좀 빼먹지 마,1,0.0
네가 간병을 해봐.,1,0.0
민폐도 그런 민폐가없지 ㅉㅉ 거지년들,0,1.0
자기 혐오 발언이니?,1,0.0
느그 가족들이나 맞춰라,0,1.0
당연하지 ㅋㅋ 남자로 태어났으면 어른되기전에 한번쯤은 해봐야지,0,1.0
뭔 뜻인지나 알고 경악하는거냐 ?,1,0.0
굳이 누가 저런 걸 의뢰해서 사는 지 궁금하네,0,1.0
차주로써 개 빡치는 상황이긴하지만 별수없이 수리하고 타는수밖에 없는가,1,0.0
야 이거 유통기한이 지난걸 팔아먹고 있네,0,1.0
#@#에 와서 일하는 후진국 사람들은 감사하면서 살아야 되는거 아니냐,0,1.0
우리 부모님은 대체 나한테 뭘 해줬냐,1,0.0
그거 알고 보니 여자인 척하는 넷카마였데 ㅋㅋㅋ,0,1.0
아직도 안에 애가 있나봐 ㅋㅋㅋ,0,1.0
애들 우는 소리 진짜 듣기 싫어.,0,1.0
그런다고 하얘지겠냐,1,0.0
누가 아이돌 노래 듣냐 ㅋㅋㅋㅋ,0,1.0
아니 누가 망상한 거 얘기하랬어,1,0.0
한녀는 하나같이 정신병 걸린 자들이다,0,1.0
이러면 너 좋아하는 남자들 없을 거야,1,0.0
#@인간및인간집단.조직및단체.정당#에도 민주 들어가잖아. ㅋㅋㅋ,0,1.0
그니까 ㅋㅋ 걍 부러워서 열폭하는 걸로만 보임,1,0.0
지하철에서 물건 파는아저씨들 보면 왜차버리고싶지?,1,0.0
자신이 없다면 애초에 안하는 게 맞다고 생각 하는데,1,0.0
아 ㅋㅋ 뭐야 ㅋㅋ 하긴 그런거 키울빠엔 가습기를 사겠다,0,1.0
모친 부친 서로 얼굴만 보면 돈때문에 싸움,1,0.0
이제 대놓고 따라하네,1,0.0
애써 부정하려고 하지마 ㅋㅋㅋㅋㅋㅋ,1,0.0
니도 가능하지,1,0.0
페미가 채식까지 하니까 갑절로 피곤하다.,0,1.0
골반은 있는데 엉덩이가 없네,0,1.0
거기다가 보정까지 하니 ㅋㅋㅋ 몸매가 ㄹㅇ 말그대로 비현실적인거지,0,1.0
지금 완전 난리다 탈레반,0,1.0
뼈빠지게 돈 벌어서 유학비 대면 현타오지,1,0.0
책 빌려줄 친한 선배도 없고...,1,0.0
돈만 보고 한 결혼의 말로는 결국 이혼이네.,0,1.0
딱 지금이 떠날 타이밍인 것 같네,1,0.0
이랬다 저랬단 무슨 감정선이 제 멋대로야?,0,1.0
엥 애초부터 방을 따로 줬어야 하는 거 아닌가,1,0.0
