text,real_label,wrong_label
솔까 한국은 제사만 없어지면 세대 갈등 절반은 사라져,1,0.0
돈없는게 죄냐? 왜들 이래,1,0.0
ㅋㅋ 저 정도면 공짜로 해주겠다는 병원 나오지 않겠냐?,1,0.0
얼마나 먹어야 만족하려고 그러니,1,0.0
부모 관 들어줄 사람도 없을때 뒤돌아보면 후회스러울걸,1,0.0
아 좀 늦을수도 있지 잔소리 쩌네,1,0.0
이미 알러지인 거 확정났는데 먹인거면 살인미수 아닌가?,0,1.0
여자애들은 100% 핑크색 좋아해.,1,0.0
그걸 보는 사람들은 무슨 죄야 ㅋㅋㅋ,1,0.0
와 저런 인간이 결혼까지 했다니 말도 안된다,0,1.0
니 몸이 얼마나 중요하다고 ㅋㅋ,1,0.0
걔는 욕먹어도 돼,0,1.0
내가 요즘 착하게 살고 싶어서 애 쓰는거 안 보여?,1,0.0
모르는 사람이 보면 자식만 쓰레기가 되는 거고,0,1.0
역겨운 놈 반성의 기미도 없더라,0,1.0
너가 남자친구가 있는 게 의문이다,0,1.0
저 여자는 진짜 정신에 문제 있는게 분명함,0,1.0
탈가난은 부모 때문에 무리.,1,0.0
그래서 나 이번에 음식물분쇄기 설치할까 생각중,0,1.0
너 라면도 못 끓이냐?,0,1.0
"여자는 대형견 못 키우게 해야지, 공원에서 끌려다니더라.",0,1.0
영국은 가보시고 그런 소리 하세요? 버스비도 없을 것 같은데.,1,0.0
남의 눈길을 뭐하러 신경써요? 아빠도 참 시시한 사람이야.,0,1.0
여기가 파시스트 국가냐,0,1.0
여고 축구부 감독하면 진짜 할 맛 나겠다,0,1.0
하관 존못인데 눈만 예쁘면 완전 사기가 따로 없다니까? 그게 여자냐,0,1.0
근데 너 되게 많이 틀려 ㅋㅋㅋ,1,0.0
노인회관에서 짭 홍삼 좀 팔아볼까?,1,0.0
니가 타서 드세요.,1,0.0
입이 씨궁창이시네요,0,1.0
아니 이번 신제품 디자인 왜 이 모양이야?,1,0.0
아침드라마도 아닌 영화면 급이 다르니 좀 그렇긴 하네,1,0.0
입사하기 전에 클럽 한창 열심히 다닐때 한 2~3백명? 만난 애 중에 파트너로 지내는 애들도 있기도 하고...,1,0.0
담부턴 걍 주지마 버릇만 나빠진다,1,0.0
니가 누구보다 잘 알 것 같은데,1,0.0
세탁을 안 하는 건지 샤워를 안 하는 건지 냄새가 심하긴 하다,1,0.0
아무리 그래도 그렇지 사람을 저렇게 때리는게 어딨어,1,0.0
불쌍한 고아 거둬서 키워줬더니 잔소리 좀 했다고 사람을 죽였네.,0,1.0
뭐 백수니까 집에서 뒹굴거리고 있지.,0,1.0
아 나같아도 난민 싫을 듯,1,0.0
그러게 발로해도 내가 쟤보다 잘하겠다.,0,1.0
와 저 배구선수 몸매 개쩐다,1,0.0
너 진짜 똑똑하다ㅋㅋ,1,0.0
그전게 훨씬 어울린다,1,0.0
말하는 꼬라지봐라 니가족한테도 그따위로 말하냐,0,1.0
아니 그런 건 아닌데 외노자들 거기 많이 살아서 좀 그렇단 말이야,1,0.0
그러니까 가오충도 아니고 가오만 오지게 쳐 잡음 맞을라고ㅋㅋ,0,1.0
저렇게 많이키우는이유가 치매 고치려고 하는거임?,1,0.0
틀니 딱딱거리는 노인들이 왜 이렇게 많냐,0,1.0
ㅋㅋㅋㅋㅋ 그렇게 라도 정신 승리 해라,0,1.0
강아지 그런 거는 아지매들 전매 특허인 줄 알았는데...,0,1.0
트랜스젠더를 사랑한다는 게 가능한 일인가?,1,0.0
인류가 근 200년동안 때운 유연 휘발유등 온갖 중금속은 다 바다에 잇고 그걸 다 쳐먹은 애가 물고기인데 ㅋㅋ,0,1.0
임산부가 뭐가 자랑이라고,0,1.0
음....살아있는 마이콜이라고해야되냐?,1,0.0
그러게 우리가 낸 등록금으로 장학금 다 받아먹겠다,1,0.0
정작 몸 아프고 가정형편 안좋은 남자들 군대 끌고가서 노예로 부려댐ㅋㅋ,0,1.0
넌 위로가 안돼,1,0.0
역시 여자는 서양이다,0,1.0
그러니까 한두번이면 기분좋게 나눠먹을수있는데 계속그러니까 나같으면 하나 사먹겠다진ᄍᆞ,0,1.0
걔네한테 다 돈 주고 배우라고 해,0,1.0
취집 하는 여자 같은 부류인가?,1,0.0
"직원을 소모품 취급 하는거....귀족노조 때문에 ""힘들면 그만둬!!..니들말고 일 하겠다는 사람 널렸어"" 와 같은 말을 하는데...정말 노조가 필요하고 꼭 있어야 하는 상황이 언제인지...",0,1.0
내가 널 때릴게 그냥,0,1.0
인도 애들 냄새 미칠 것 같아.,0,1.0
오늘 옷이 왜 그렇게 야하냐?,1,0.0
우리나라 특) 나랑 다르면 틀린거라는 마인드가 뿌리깊게 박혀있음,0,1.0
볼 때마다 우습더라.,1,0.0
전라도는 희한하게 안 나오는데 이상하지 않니?,1,0.0
취직 못하면 대학원 가라고 밀어주잖아,1,0.0
내 말 중 뭐 틀린 것 있음?,1,0.0
내말이 여자들 탓하는거 진짜 핵소름돋네 미쳤나봐,0,1.0
너 자는 모습 폰으로 좀 찍었어,1,0.0
토토하는 것들 진심 사람으로 안 보이긴 한다,0,1.0
그러니까 학교 다닐때 공부 좀 하라니까,1,0.0
60만원에다가 밑에 묶음 돈까지 100만원 꿀꺽함ㅋㅋ,0,1.0
우리나라는 ㄹㅇ 자유에 대한 갈망이 없나 보다 ㅋㅋㅋ 통제를 즐기는 수준인 듯,0,1.0
투폰 들고 다니면 다 사기꾼임?,1,0.0
야 족보도 좀 챙겨주고 응? 후배를 위하는 선배가 돼야지,0,1.0
트렌치 코트 사는거 보면 유행 지낫는데 바바리맨들 아닌가  아니면 패션에 대해서 알지 못하는 애들인가,0,1.0
상상초월이다 정말 신박한 싸이코네요,0,1.0
자기양! 애기네 완전 귀엽다 요기 떡볶이 사줄게!,1,0.0
민주당 뽑을 애들이니깐 신경꺼라,1,0.0
너네 부모님도 빼면 좋겠다 내가 그냥 빼줄까?,0,1.0
너처럼 가방의 가치를 1도 모르는 패알못들은 이해 못할걸?,0,1.0
더불어망할당에서 한 자리 마련하라지.,0,1.0
이 정권은 무슨 북한에 기부 못해서 한 맺힌 사람들 모임이냐?,0,1.0
열심히 좀 살아봐,1,0.0
걔네한테 물리면 강아지 광견병 걸린다 조심해,0,1.0
"진짜 노답이다 ,,;;",0,1.0
일부 국민은 바보가 맞긴 하지,1,0.0
야 끼 없어도 먹방같은거 해도 되거든?,1,0.0
여험러가 기부하면 했던 여혐이 사라시나요?,0,1.0
걔는 자기는 자기 나름 잘생겼다고 생각하는 게 개 웃겨,0,1.0
그냥 집에서 얌전히 게임이나 해,1,0.0
나이가 몇 살인데 벌써 그런 걱정을 해? ㅋㅋㅋ,0,1.0
왜 부럽냐!솔방울아.큭,0,1.0
너먼저 당해볼래?,0,1.0
나 오늘 오토바이 훔쳤다,1,0.0
자기가 낳은 자식을 자기 손으로 죽인 여자도 인권이 있어서 마스크랑 모자 씌우냐?,0,1.0
안경잡이라도 돈은 엄청 많이 번다는데?,1,0.0
일하기 힘들면 그냥 관두던가.,0,1.0
정말 무책임의 끝판왕들이 많네,0,1.0
저런 놈들도 기자를 한다니.,0,1.0
넌 맨날 쭉쭉빵빵 글래머에 색기 가득한 여자들만 만났잖아,0,1.0
이 여편네가 시간이 몇 신데 지금 들어와?,0,1.0
지저분한 인생이네 불쌍하다ㅉㅉ,0,1.0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ미쳤냐 ㅋㅋㅋㅋ,0,1.0
비아냥 겁나 부리시는데 증거자료 챙겨서 어디 한번 나와보세요,1,0.0
거짓말하는 거 본인이 제일 잘 알 텐데 겁나겠지,1,0.0
사주면 잘 안바르면서. 누굴 탓해?,0,1.0
출연자들 엄마가 시어미 짓 하는 거 눈에 훤히 보여,0,1.0
위드 코로나지만 확진자 1만명 시대는 이태원 때문이다,1,0.0
그니까ㅋㅋ똥묻은 개 주제에 겨묻은 개 나무라는 유튜버,0,1.0
"딸은 하지도 않은 인턴, 아버지는 하지도 않은 강의로 보상은 두둑하네요?",0,1.0
넌 한국에서만 살아야겠다ㅋㅋㅋ,1,0.0
ㅋㅋㅋㅋ 망상 오지게 한다 진짜 재밌냐?,0,1.0
코끼리보다 더 굵은 거 같아.,0,1.0
직원이 나와서 정리 안 하고 손님들한테 찡찡대네,1,0.0
살뺀다고 추운데서 자다가 입돌아간다ㅋㅋ,0,1.0
어떻게 단체로 한 사람을 저렇게 속이냐,1,0.0
"아, 그렇게 생각하고 보니까 토 쏠린다",0,1.0
와..지맘대로 다하고 사는 여성이네,0,1.0
아니 그래도 경찰이 왜 여고딩도 아니고 남고딩한테 그랬대냐…?,1,0.0
카카오 대기업 갑질하더니 오늘 주가 폭락하고 꼴 좋네,0,1.0
꼬우면 외과 의사를 하던가,0,1.0
우리나라는 자국민이 아니라 외국인을 위한 나라같아,1,0.0
다주택자 아니면 좋아하지 마라. 같은 집에서 살고 있는데 세금만 늘어난다.,0,1.0
교수님도 ㄹㅇ 부처시네 ㅋㅋㅋ,0,1.0
거의 알아 듣지를 못하겠던데?,1,0.0
너 노래 못부르잖아,1,0.0
세상에서 가장 불행한 나라에 태어난듯ㅠㅠ,1,0.0
지는 보내주지도 못할 거 오지랖도 넓네,0,1.0
일본이랑 경기만 하면 짜증난다,1,0.0
와 진짜 별로다. 그게 뭐야.,1,0.0
가르치는 사람 생각은 안 하냐,1,0.0
그 자신감은 도대체 어디서 나오는 거임 ㅋㅋㅋ,1,0.0
거지들한테 좀 사준다고 어떻게 되는 것도 아닌데~,0,1.0
본인도 아는지 헛웃음 짓는 거 개웃겼음,0,1.0
결혼한 남교사라고 하던데 느그 집 마누라한테나 먹여 봐라,0,1.0
죽을 수도 있는 중증 환자들에게만 쓴다면 난 찬성일세,1,0.0
유학생들 진짜 말도 안 통하고 시끄러워,1,0.0
이제 니가 좋아하는 애들은 믿고 걸러야겠다,0,1.0
피부과에 얼마나 돈을 쏟아 부었길래..,1,0.0
남친이랑 여행갈 돈은 있으면서 내 돈 갚을 돈은 없어?,0,1.0
가성비 측면에서 반박 불가지.,1,0.0
ㅎㅎㅎ 그 시절 가난한 애들이 한 둘이었을까요?,0,1.0
야 우리 회사는 뭐가 이렇냐,1,0.0
하여간 양비론을 펼치질 않으면 말을 못 한다니까.,1,0.0
오일팔도 세월호도 그만 좀 하자,1,0.0
이게 미쳤나,0,1.0
집에서 요리 안해도 될정도임 ㅋㅋㅋㅋ,0,1.0
솔직히 지방에서 사는 사람들 어떻게 살아요?,1,0.0
"응, 난 얼굴만 봐서 그 사람 직업은 모르는데, 혹시 그 사람 직장이 유흥업소래?",1,0.0
그래 괜찮아 너에게는 군대가 있잖아,1,0.0
정부까고 싶은 사람들은 어떤 상황에도 난리침,1,0.0
"그니까 전적이 한두 번이 아니던데 실제 국가기관명, 문서 그대로 사용했는데 저거 싹 다 고소하면 난리나겠네",1,0.0
김박사 이박사 등등 넘쳐나지.,1,0.0
허영만 가득 찬 모습이 보기 좋진 않네,0,1.0
이래서 사람은 공부를 해야돼 ㅋㅋ,0,1.0
아니 버리지 말라는 곳에 쓰레기를 버리는 사람들은 뭐야?,1,0.0
이게 다 조기교육이여~,0,1.0
그게 무슨 자랑이라고 당당하게 말하니?,1,0.0
여자는 이런 일 못하지,0,1.0
저 놈 아버지가 일본놈 밑에서 마름질했었어.,0,1.0
걔네들 테러리스트 되는 게 괜히 그런 게 아니잖아 ㅋㅋ,0,1.0
그런 것들은 세상에서 없어져야 정답이야,0,1.0
쟤는 화장이 왜저래,1,0.0
고막 터질꺼 같다고 뵹아ㅡㅡ,0,1.0
그게 궁금한게 아니라 강제로 낙태를 종용했다면서요,1,0.0
응 먹음직스러워 보이잖아,0,1.0
쟤때메 벌레 들어오는 거 같음,1,0.0
불 끄고 하면 얼굴 안 보여 ㅋㅋ,1,0.0
고양이 싫어한다 그러면 싸패처럼 보는 거 개빡침,0,1.0
결혼식에는 안 오셨으면 좋겠습니다.,1,0.0
유치원 선생님이 술집 가는 건 좀 아니지 않아?,1,0.0
일을 그렇게 해 놓고 밥타령이야,0,1.0
문하생 연재가 시작된 거야 본인은 계속 쉬고,1,0.0
그니까 상습적으로 손님 무시하던데 ㅋㅋㅋ 그 인성 어디 안 감,0,1.0
퍼레이드 중반에 난입해서 찢는 거임?,0,1.0
우리 킹예부장님 오시면 다 터뜨릴꼬야,0,1.0
앞 사람 발냄새지,1,0.0
아니 대학 나온 애들보다 취업 빨리해서 돈도 많이 벌 수 있음,1,0.0
"아니, 5000명이랑 야스 할 정도로 성적으로 너무 활발해서...",0,1.0
위에서 내려오는 건데 뭐 미흡이 어쩌고 하지말고 되게 만들어 와,1,0.0
뻔하지 뻔해 ㅉㅉ,0,1.0
지켜주긴 뭘 지켜줘 그냥 좀 내 앞에서 사라져,0,1.0
불우이웃 돕는 성금낸다고 생각해,1,0.0
30살 넘으면 아이돌 은퇴해야된다고 생각함,1,0.0
공부가 하기 싫다 이거야,1,0.0
부모님은 모르시지? 빨리 지우러 가자,1,0.0
그래서 어른들이 있는 집을 선호하시는 거구나,1,0.0
난 어깨 뻐근하게 야근하는데 넌 게임하고 있냐?,0,1.0
무상노동하는 거지같은 회사 정도로 이해하면 될 듯,0,1.0
저길 누가 간다고 아직도 장사를 하는거야?,1,0.0
근데 그 성별은 아가씨도 싫다잖아 ㅉㅉ,0,1.0
주인장은 장사 말아먹으려고 작정한 건가? ㅋㅋㅋ,0,1.0
신입직원 뒤태가 장난 아니야,1,0.0
완전 사기꾼아니야!,0,1.0
백날천날 저게 뭔 짓거린지,0,1.0
의사들이 다 니같은 줄 아네,0,1.0
자기들이 희생하면서 자라니 며느리한테도 희생 강요하는 거임 뭐 시대가 달라졌대도 이건 계속 대물림 될 듯ㅋ,0,1.0
저런 말들 듣기 싫다 진짜.,1,0.0
속옷 정도는 네가 빨아라,0,1.0
저 부모는 어릴 때 비밀 일기장 다 보여주고 살았나보네,0,1.0
맨날 피자를 먹으면서 살은 언제 뺄래?,0,1.0
그쪽은 예의가 없는 것이 아니라 인간성 자체가 없군요.,0,1.0
우리 잼민이는 투기가 뭔지 모르는건가,0,1.0
어떻게 아동에게 저런 옷을 입히고 영상을 찍나,1,0.0
원래 그런 애들 학교에서 일진들이 걸러줬는데...,1,0.0
"여자가 똥이냐, 땅에다 묻게.",0,1.0
옷 입는 것도 그렇고 너 혹시 동성애자야 진짜?,1,0.0
지가 당한거 화풀이 하는거 였네 ㅋㅋ,0,1.0
아 정말 너무 슬프다 ㅠㅠ,1,0.0
내가 니보다 우월하다는 증거 아니겠냐.,1,0.0
요즘 다 군캉스라던데,0,1.0
자기 잠옷 입은 사진 찍어서 올리는거 보면 개별로던데 왜 올리는거야 ? 이해할수없어,0,1.0
너 장성급 모신 적도 없으면서 뇌피셜로 헛소리 하지 마라,0,1.0
방송 계속 나오려면 보여주기식으로라도 해야 함,1,0.0
엥 무슨 나이 많은 사람도 아니고 20대가 그런 거에 속고 있냐ㅋㅋㅋ,1,0.0
가정교육을 어떻게 받았길래 화나면 칼을 드냐 진짜,0,1.0
더 크게 이슈가 될 텐데 그런 미련한 짓을 할까요?,0,1.0
요즘 재수 없는 거랑 카리스마 구분 못하는 것들 왜이렇게 많냐,0,1.0
나같았으면 벌써 게임 접었어 ㅋㅋㅋ,1,0.0
가정교육 덜받은애들은 티가난다 확실히.,0,1.0
일단 니가 눕혀서 확인한 다음에 이야기 하자,1,0.0
한국은 역사가 없어서 아이돌 문화만 홍보하는거임,0,1.0
ㅋㅋㅋ핑계도 진짜 가지가지다,1,0.0
20대들 몇몇은 아니겠지만 대부분 생각이 없어.,0,1.0
도대체 얘는 몇 다리를 걸친 거냐?,1,0.0
딜 밖에 할 말이 없음? 진짜 수준 하고는,0,1.0
몸이 도화지냐?,0,1.0
일본에 드라마 수출하려고 쓴다잖아,1,0.0
전마저거 진짜 주요시찰이네,0,1.0
예체능 한다고 깝쳐대는 것들 보면 뇌에서 물 흐르는 소리 들리지 않냐?,0,1.0
ㅋㅋㅋㅋ니가?,1,0.0
그래도 저정도 싸운 걸로 사람 너무 쉽게 죽인 거 아닌가,1,0.0
아니 내가 살빼던 말던 니가 뭔 상관이고 멸치같은기?,0,1.0
솔까 아이돌을 지네가 부모처럼 키웠냐,0,1.0
어차피 정부와 은행간에 짜고치는 고스톱이지,0,1.0
전라도 사람들은 손발톱이 없대,1,0.0
어디서 시골쥐 냄새나는데?,1,0.0
술집에서 일하는 여자들은 당연히 2차도 하겠지?,0,1.0
오 휴강 개꿀이겠는데? 그러면 병원가서 수업 해달라고 해야겠다 불편하게 만들어야지 회복 늦게 하시라고ㅋㅋㅋ,0,1.0
너보단 내가 잘나긴 했지 왜 급발진이야,1,0.0
저 뱃지 아마 주작일수도 있다.,1,0.0
이젠 나도 몰라~ 니 알아서 해!!,1,0.0
그러면 법정관리나 신청하겠지,1,0.0
차라리 마스크 프리로 하던가 ㅋㅋㅋ,1,0.0
턱은 뭐 점점 자라고 있는 거 아니냐?,1,0.0
내 인생도 내 맘대로 안 되는데 애인을 내 맘대로 바꾸려고 하는 건 욕심이야,1,0.0
부부 사이에서는 아내가 무조건 순종해야 한다,1,0.0
나 같으면 그 돈으로 내 자기계발에 투자했다,1,0.0
너 패알못이네,0,1.0
ㅋㅋ 왜 너는 나처럼 친구없어서 질투하냐?,0,1.0
유치원만 졸업해도 그 단어는 알겠다,0,1.0
또 음식 바닥에 흘렸어 난 왜 이렇게 한심하지,0,1.0
집이 저런 데 반려동물이 병 안 걸리는 게 더 신기하네.,0,1.0
대통령하지 말고 둘이 감방가야 함,0,1.0
아 요즘 고딩들은 발육이 좋아서 설렌다.,0,1.0
요즘 여자들이 너무 돈 벌기 쉬워진 듯 하다,1,0.0
아무래도 목소리도 흑인 같으면 할 수 있는 역할이 제한되니까.,0,1.0
명품샵은 그래도 상타치고 재래시장 근처 알바가 진짜 생지옥이니 명심해,1,0.0
어떻게 인두껍을 쓰고 그런 일을 벌일 수가 있지,0,1.0
분유냄새나는 아기지 ㅋㅋ,0,1.0
저번에 내 틴트도 훔쳐가서 개 화남,1,0.0
그렇게 해봐야 니 인생 크게 안변해,1,0.0
하지. 나 원래 배달부 오면 빤쓰만 입고 받으러 갔다가 여자만나서 그뒤로 바지 입는다,0,1.0
내말이 게임을 못하면 하지를 말라고,0,1.0
비타민 주사 맞았다고 욕하는데 늙은 여자들 다 맞는 주사 아니야?,1,0.0
상폐녀라고 싸잡아 욕하는 그 여자들이 우리 어머니고 누나고 언니이고 동생이다 이 녀석아,0,1.0
특히 연애하면 발광시작,0,1.0
남자가 아주 전형적인 회피형이네.,0,1.0
빵셔틀 한부대는있었을듯,0,1.0
지 수준도 모르고 열폭하기는.,0,1.0
인도 가보면 불가촉천민인가 하는 애들은 사람으로도 안 치더라,0,1.0
강제성 유무랑 상관없이 유흥업소 간게 팩트다,1,0.0
거지 같은놈이 만날 천날 커피도 얻어마시잖아,0,1.0
그게 다잖아ㅋㅋㅋ,1,0.0
아프간 여자애들 이쁘던데 한국으로 데려와라,1,0.0
도로위 킥라니들 때문에 무서워서 운전을 못하겠어,0,1.0
어린 놈 꼬라지 안 보려면 그냥 들어가서 자세요,0,1.0
참 예의가 없는 당이라고나 할까?,1,0.0
역시 백인들이 우월한 이유가 있다니까?,0,1.0
마스크 끼니까 잘생겼네ㅋㅋㅋ,1,0.0
너 살쪗어?,0,1.0
아들내미가 아빠 때문에 웬 쪽팔림이냐.,0,1.0
금수저들 군 면제 받는 거 현타 거하게 오네.,0,1.0
색깔이 수상한데 대체 어느 당 지지자냐?,1,0.0
하긴 유난히 야구선수가 프로의식이 없는 듯.,1,0.0
정치인들은 믿을 놈들이 못된다.,0,1.0
방송에 나와 잠자리 자랑도 하더라.,0,1.0
영상 반응 싹 바뀐 거 봐라 ㅋㅋㅋㅋㅋㅋ 첨에 보기 좋다했으면서... 꼽은 누가주는 건지 참,1,0.0
저정도면 잘 대처한 거지 회사도 포기한 애를 멤버가 어떻게 케어 하냐,0,1.0
그 따위 발표가 여기까지라서 다행이네,1,0.0
아무리 다이어트 하고 성형해봤자 자연미인이 최고다,1,0.0
자드린다든가 그런 일들이요.,1,0.0
근데 그러다 실질적 하위 30% 선인 우리가 제일 못생긴 등급 되면?,0,1.0
어떻게 소아성범죄자가 초범이라는 이유로 징역을 저렇게 짧게 사냐?,1,0.0
저런 댓글 사는 사람들 인성은 어떨까.,1,0.0
그니까  저정도로 시켜 먹을 거면 지가 24시간 일해야지,0,1.0
술먹고 실수하는 너같은 사람이 제일 싫어,1,0.0
우리나라도 중국처럼 사형을 해야돼,1,0.0
아는 척은 혼자 다하더라,0,1.0
얼굴에 플라스틱 넣은 여자 싫어,0,1.0
넌 생리가 무슨 대수라고 생리 휴강을 해,0,1.0
가짜 수산업자랑 여배우랑 무슨 상담을 한다고 집에서 7시간을 머물러.,1,0.0
그냥 좀 그러려니하고 인생을 살아봐~그렇게 귀찮게 살지말구,0,1.0
요즘 애들이 패기가 없다니 기가 막히려고 하네,1,0.0
기부금 써서 퍼스트 클래스도 타고 다녀,1,0.0
우리나라에 강남사는 사람만 사람이냐,0,1.0
ㅋㅋㅋㅋ얼마나 가나 보자,1,0.0
신병휴가나왔는데 사먹으러 갈까?,1,0.0
저 불독은 너무 으르렁 거려.,0,1.0
그러면서 코로나 퍼지는게 20~30대 라고 하는꼬라지 보면 그냥 정치용이지,0,1.0
구역질이 나올 거 같아.,0,1.0
여자도 군대가라,1,0.0
의사라면서 사람 목숨 두고 장난질하는거지 뭐,0,1.0
내 주니어 이쁘게 생겼음,1,0.0
정서불안 있는 애들이 사이코패스 되기 쉽다던데...,1,0.0
정신병을 다르게 말해서 트젠이라고 하는듯ㅋㅋ,0,1.0
우리 아버지가 어렸을 때 이유가 없이 팬게 아니다,1,0.0
모두가 나 정도면 괜찮지 않나 시전,1,0.0
ㅋㅋㅋ 그냥 보험들고 가까운 지역에서 만나고싶은 사람 만나는거겠지,1,0.0
좋은 건 같이 써야지 착한 어린이지,1,0.0
누가 뭐라고 해도 여자는 나이 어린 게 최고인 듯,1,0.0
꼴리는 걸 어떡해ㅋㅋ,0,1.0
실무 능력도 없으면서 자존심만 세우지는 않았을까?,0,1.0
월급쟁이로 살아서는 모이는 게 없다,1,0.0
약쟁이랑 엮여서 좋을게 뭐가 있다고 저런대.,0,1.0
리얼 ㅋㅋ 왜 그러는지 이해할수가없네 뇌가 비었는가,0,1.0
"너 살집도 있어서 체력도 좋을 것 같은데, 왜 공부를 열심히 안 해?",1,0.0
저 재미도 없는 자식은 왜 자꾸 티브이에 얼굴을 들이미는 거야?,0,1.0
주면 넙죽 받을 애가 말이 많다ㅋㅋㅋ,0,1.0
사람이 물건도 아니고 혼전순결이 대체 뭐냐,1,0.0
너 민폐인거 몰라서 그런소리하니,1,0.0
"안 돼, 병원에선 못 때리잖아.",1,0.0
그니까 저런 상황에선 앞장서서 해결하려고 노력하는 게 정상이지.. 지네 가족 여행인데 가족 전체가 해결할 생각도 안 한다는 게 소름이다,0,1.0
아 진짜 냄새 역해서 돌겠네,0,1.0
