text,real_label,wrong_label
그걸 몰랐어? 남들 다 아는 걸. 넌 누가봐도 정상이 아냐.,1,0.0
하긴 무료급식을 해도 먹을 사람이 없겠다.,1,0.0
#@# 얘는 아직도 살 안 뺐냐? 돈 받고 프로의식도 없고 한심하다. 얘 영입한 스카우트는 죽어라 그냥,1,0.0
왜 이렇게 기분이 슬프냐?,0,1.0
그냥 높으신분들이 방산비리하고 남는걸로 사니까 먹는게 부실해질수밖에 ㅋㅋ,1,0.0
사리 분간 못 하니 저런 쓸모 없는 놈을 낳았겠지,1,0.0
딱 봐도 고딩때 양아치짓 했을 관상임 ㅋㅋㅋ,1,0.0
요즘도 촌스럽게 뷔페 좋아하는 사람이 있냐?,1,0.0
기자들 해봤자 다 기레기들이지,1,0.0
이래서 여자들 몸 함부로 굴리면 나중에 큰일 난다니까.,1,0.0
진짜 그 ㅈ같은 페미련들 끝까지 병1신같은 짓만 골라하네,1,0.0
거지도 그렇게는 안 입겠다,1,0.0
그리고 어릴수록 탄력이 장난 아니야,1,0.0
군인이 업소 가서 물 빼는 건 흔하지,1,0.0
나같으면 판사가족 다 처리하고 자살할 거임.,1,0.0
김대리 내가 시킨 거도 똑바로 못 해?,1,0.0
내가 아무리 잘못했다고 하더라도 그 말은 좀 심한데?,0,1.0
쟤는 수술 부작용 있더라 ㅋ 콧꾸녕 개 크고 개 벌렁벌렁댐ㅋㅋㅋ,1,0.0
머리에 개념부터 쑤셔 박고 왔으면..,1,0.0
머리 달고 고작 한다는 게 이정도면 병원을 가 봐,1,0.0
혹시 김치라서 ㄹㅇ 양심 출타했음?,1,0.0
그런 애 그냥 손절 치세요. 친구 해 줄 가치도 없는 샠히다 손절이 답,1,0.0
여혐러들은 다 방구석 찐따더라,1,0.0
갑질하는 애들은 좀 처맞아야 정신을 차림,1,0.0
하 스포 짜증나 저런 기자는 모가지 짤려야지,1,0.0
"#@인간및인간집단.인물.정치인.남성#놈, 앞에선 거룩한 척하면서 뒤에선 침 흘리며 개꿀 빨고...",1,0.0
애가 꼬질꼬질한게 없어보여,1,0.0
맞아 ㅋㅋㅋㅋ 자기는 다른 척 오짐,0,1.0
성의없는거 보소? 장난하냐 걍 너혼자 다시 쳐 해라,1,0.0
다문화 혼혈애들 다 거지같아,1,0.0
페미도 망측한데 건전 페미는 더 망측하다,1,0.0
뭔 니가 빡구같은 소리를 하고 있냐,1,0.0
내가 더 개고생 중인데 무슨 피해의식 있냐,1,0.0
네.. 고려장 적극 찬성합니다,1,0.0
우는 소리하지 말고 조금 더 참으세요,1,0.0
너같이 머리속이 깨끗한 인간은 아무것도 모르고 그저 허세충의 삶을 살겠지,1,0.0
너 같이 정신머리 없는 애는 처음 본다,1,0.0
정의봉으로 니 머가리 후려도 되냐?,1,0.0
나는 시간 정지 만들어서 예쁜 여자들 다 성범죄할 거야,1,0.0
진짜 요즘들어 잘 안된다니까.,0,1.0
술 한잔하게 나와,0,1.0
#@인간및인간집단.인물.정치인.남성#은 진짜 재앙을 부르는 혓바닥이네.,1,0.0
사료뿌리고 다니는 캣맘충들 조디에 사료 털어넣고 싶네,1,0.0
그런 노친네들은 자살하는 게 애국임 ㅋㅋㅋ,1,0.0
평생 딴 남자랑 더럽게 놀고 마지막에 찐따 하나 물어서 깨끗한 척 취집하는 게 설거지래,1,0.0
여경이란 소리 없던데? 경찰이 맨몸 난동꾼 하나 제압 못해서 동료 기다리는 동안 편의점 알바는 무슨 생각을 했을까?,1,0.0
너네 엄마 왜 벗방하고 있냐?,1,0.0
다 너를 생각해서 하는 말이란다,0,1.0
아 이래서 근본없는 것들 다 사살해야지 살기 편해,1,0.0
가수 다 죽었냐? 니가 가수를 하게,1,0.0
이왕 자르는 김에 그냥 목을 자르자,1,0.0
여승무원들 개네 머가리는 나쁜데 얼굴이랑 몸매로 비즈니스적이나 기업 전용기 이런 데서 연예인이나 정치인이랑 야스 한다던데,1,0.0
진짜라해도 상종못할 인간이네,1,0.0
그래도 이쁜 애들도 있던데?,0,1.0
계획 세우는 게 인생의 최대 목표인 애들이랑은 말도 안통해.,1,0.0
넌 글렀어 그냥 불효자로 살아라,1,0.0
야 너무 중독 많이 된 거 아니야?,0,1.0
우욱 그럼 너 지금 똥냐랑 같이 일한다는 거야?,1,0.0
그런것들은 쫌 개념없는게 사실이긴 하지,1,0.0
에휴 틀딱들 믿고 황고환 관련주 샀다가 나만 봉변이네.,1,0.0
어디 사이비 심리 테스트 가져와서 아무 데나 일반화하는 거 멍청한 애들이나 하는 짓 아냐?,1,0.0
"하긴, 어떻게 더러운 한남들을 믿고 결혼하겠냐?",1,0.0
ㄹㅇㅋㅋㅋ 등 스팸처럼 살 겁나 많은데 용 문신 하면 뭐하냐고,1,0.0
크기보다는 강직도가 좋아야 여자들이 눈돌아가긴 하더라,1,0.0
"#@인간및인간집단.인물.정치인.남성#, 방송 나온 거 보니 호감 가더라.",0,1.0
그 빨갱이들을 찍는곳이나 협찬해주는 음식점이나 다 #@# 피가 흐르네 홍어색희들 ㅋㅋ,1,0.0
"와이프가 밥 차려주면 그냥 맛있다 하고 조용히 쳐먹을 것이지, 말이 많아",1,0.0
새치기충들ㅋㅋ 지옥도 새치기해서 먼저 뒤지시길,1,0.0
성평등에 환장한 바보들한테도 똑같이 투표권 주니까,1,0.0
그래 제발 지구를 떠나라,1,0.0
진짜 담배피는 사람들은 머리가 어캐 된거 아니야?,1,0.0
너같은 머저리를 낳고도 화병으로 안뒤지고?,1,0.0
대학도 다 장사꾼 사기꾼 집단인가보다~ 에라이,1,0.0
저거는 그냥 동물 학대지.,1,0.0
게이들은 왜 자꾸 와꾸를 들이밀고 다니는 거야,1,0.0
진짜 월급루팡하는 깍두기가 집가고 싶다 타령하노,1,0.0
"나오자마 머가리 부셔버리고, 감빵에서 두발 뻗고 잘거다",1,0.0
요즘 괜찮은 품번 추천 좀,1,0.0
저 인간들은 돈 더 벌면 다 유흥비로 써버릴텐데ㅋㅋㅋ,1,0.0
아무 것도 안 하고 쓸모 없이 사니까 좋지?,1,0.0
정뚝떨해버렸지. 이젠 코멘트도 안 달아,1,0.0
헐 진짜? 그럼 직원들이 다 로봇인거야?,0,1.0
같은 성별 좋아하는 건 진짜 정신병 아니냐?,1,0.0
내가 음식을 시킨건지 딸배들 배때지를 불려주는건지,1,0.0
군대도 안 간 놈이 벌써부터 그런 것부터 밝히냐?,1,0.0
너는 남자놈이 입술 빨간거 보니까 ㅈㅈ 많이 빨았나봐,1,0.0
맥도날드 시켜먹을래?,0,1.0
뭔 딴소리야.. 우리는 서로 존중하면서 만나서 나의 의견 남자친구가 존중해,0,1.0
눈코입이 모인게 꼭 토마스 기차 닮지 않았냐,1,0.0
정상위하자고 하면?,0,1.0
우리집 앞 지하철에도 있음 ㅋㅋㅋㅋ,0,1.0
와 저 메갈한녀 쿵쾅거리면서 뭐라고 하는 거냐?,1,0.0
쟨 왜 자꾸 눈까리를 저딴식으로 뜨냐,1,0.0
광주에 딸배 차랑 박아서 사고난 거 봄?,1,0.0
틀니들 예의 운운하면서 지들이 가장 없긴 하지.,1,0.0
문과들 노답인생 걱정해주는 거야?,1,0.0
#@인간및인간집단.인물.정치인.남성#도 그 말해서 오지게 까이고 있잖아 히틀러닮은3끼같음,1,0.0
진성 한국여자는 오또카지오또카지만 함 ㅋㅋㅋ,1,0.0
코로나 동선 숨긴 애들 신상공개 해야함.,0,1.0
아직 결혼하기 싫어?,0,1.0
하.. 너 정말 답이 없다 나가 죽어라,1,0.0
그게 우리 수준인거지 뭐..,0,1.0
도둑고양이들 다 죽여야돼,1,0.0
15초 광고에서 몇 마디 하는 것만 봐도 발연기 다 티나는데 영화? ㅋㅋㅋ 개가 웃겠다,1,0.0
너나 부모 손 잡고 #@# 가라.,1,0.0
#@인간및인간집단.인물.인물_무정보.남성#가 요새 사정이 어려운지 돈을 빌려달란 말을 하더라.,0,1.0
쟤는 도박때문에 한참 난리더니 또 슬금슬금 기어나오네,0,1.0
그래야 도태유전자가 우리나라에서 사라지지,1,0.0
이건 수리도 힘들어서 어쩔 수 없이 돈 받아야겠어요.,0,1.0
그렇지~ 여자는 약간 저렇게 모자란 맛이 있어야 꼴리지.,1,0.0
니네 오빠는 지잡대잖아,1,0.0
이번 신곡 되게 좋은듯,0,1.0
이 가스나가 뭐래.같은급으로 몰지마.,1,0.0
또 먹냐? 너 진짜 돼지냐?,1,0.0
조센징은 배웠어도 인성이 바닥이라 차별하는 습성 어디 안갈듯ㅋ,1,0.0
1천만원 가져와라 비루한 놈아 너랑 나랑 몸값이 다르다,1,0.0
아무리 한국 법이 개차반이라도 저 짓하고 1년은 오바죠,1,0.0
그럼 한남은 잠재적 성범죄자니?,1,0.0
"악플러들은 손가락을 자르고, 음주운전 하는 인간들은 발을 자르고.",1,0.0
조선련? 난 한번씩 남자들의 성욕이 대단하다고 생각하는데 백마 나두고 초딩 몸매 한녀랑 종족번식 한거 보면 신기함 ㅋㅋ,1,0.0
이번 정부는 세금페티쉬 세금성애자새리들,1,0.0
사람들도 철창에 갇힌 쟤 보면 고릴라라고 생각할 거야,1,0.0
한남들이 얼마나 성범죄를 가볍게 생각하는지 알 수 있는 영상,1,0.0
뚱땡이가 다이어트 한다고 살이 빠지겠냐,1,0.0
나 더이상 못 살겠어 자살할래,1,0.0
ㅋㅋ장애인 특별고용해서 그련들이 내 직업 뺏어간건? 몸뚱아리 볎신이면 집에서 티비나 볼것이지 왜 기어나와,1,0.0
너 아는 오빠들 졷물 다 받아 먹은거 팩트잔아,1,0.0
어 대박 너가 봐도 쟤 너무 막나가지?,1,0.0
잘생기고 돈 많이 벌면 니를 왜 만나줌?,1,0.0
호캉스 너무 하고싶다,0,1.0
그냥 봐도 꼬라보는 거 같이 생겼어 넌 ㅋㅋ,1,0.0
핥짝핥짝,1,0.0
남자도 만나고 할 건 다 하면서 애는 포기 안 한다는 거야?,1,0.0
무슨 다리가 젓가락 행진곡이네 완전,1,0.0
야구장이 침대인줄 아나. 개념이 물말아먹었나,1,0.0
뇌사상태로도 오토바이 타는 꿈꿀 듯 ㅋㅋㅋ,1,0.0
내가 죽이고싶은 사람찾아가서 뚝배기 깰꺼임ㅋㅋ,1,0.0
나는 무슨 40년 전통 돼지 국밥 육수 우리는 줄 알았다니까.,1,0.0
개나 소나 경찰되니 쯧쯧,1,0.0
진짜 머리 채를 잡아서 쳐 넣어 줘도 나갈려고 함 진짜 장애들임,1,0.0
진짜 점 점 갈수록 망해 가는 듯,1,0.0
그거 너무 현질 유도하던데 게임사 제정신 아냐,1,0.0
작업복을 어떻게 일반옷이랑 같이 빨아!!,0,1.0
그럼 핵 떨구는 데 별 수 있겠냐?,0,1.0
못하면 저기 짜져 있어,1,0.0
그렇게 불안한 남자랑 어떻게 연애를 하겠냐?,1,0.0
너가 그러니까 빡대굴통 소리 듣는거야,1,0.0
여자들은 빡촌 가서 가랑이 벌리겠지,1,0.0
여친도 쟤랑 왜 사겨 주는거야 같이 능지 딸리나?,1,0.0
임신할 때 까지 박힌 여자란 뜻이잖아.,1,0.0
안 그럴 수도 있지.  네 말이 진리라도 되냐? 허풍쟁이,1,0.0
와 어제 골목식당 봤냐?,0,1.0
그러니까 평생 쓰레기만 치우면서 사는거지,1,0.0
아니 돈이 좀 아깝잖아.,0,1.0
점점 쟤네들이 좋아하는 와꾸들이 음원차트에 오르니까 수준이 미개해지잖아,1,0.0
솔직히 여자들이 경찰되면 뭐하냐,1,0.0
국산 차 타는 남자는 보통 짜장면 닮았어,1,0.0
ㅋㅋㅋㅋ패션 우울증?,1,0.0
한국에서 안 벌리고 양남들한테 잘 벌리잖어 ㅋㅋ,1,0.0
"인정, 한동안 한녀들 성질 좀 죽겠네",1,0.0
빨리빨리 하늘로 가 주는 게 오히려 좋아,1,0.0
나 저번에 팬티 벗겨진 여자 봤는데 핑보더라,1,0.0
엄마 오늘 참 춥네요.,0,1.0
집에서 손 까닥 안하는 너보단 인생 잘 살고있는데? 부모 등골만 먹으니 그런 말이 나오지ㅋ,1,0.0
어디서 시골쥐 냄새나는데?,1,0.0
올라도 너무 많이 오름,0,1.0
돈받고 일하는 놈이 일못하면 죽어야지 안그래?,1,0.0
저거 다 협찬인 거 아직도 모르는 멍청이가 있네.,1,0.0
"일병 #@인간및인간집단.인물.인물_무정보.남성#, 아닙니다.",0,1.0
ㅋㅋㅋ 일본 수준이 그렇지 뭐,1,0.0
너는 턱주가리라서 위에 턱이랑 아래턱이 절대 만날일이 없으니까 걱정마,1,0.0
왕따가 똑바로 말했다가 조터지지 않겠냐,1,0.0
한번 빨아보고 싶다 ㅋㅋ 돌려가면서 해야하는거 아닌가 ㅋ,1,0.0
너네 어머니 #@인간및인간집단.인물.정치인.남성# 한테 따 먹혔어,1,0.0
쫌생이처럼 데이트 통장이라니?,1,0.0
전라도에서는 여자가 꾸뇽 달렸으면 가족이던 친인척이던 일단 쑤시고 본다는 사실?,1,0.0
발음이 안 좋은 거야 외국인이니까 그럴 수 있다 치는데 실력이 너무 안 좋은데?,1,0.0
찬티들아 오늘 급락 축하한다~,1,0.0
애국심 운지해도 할 말 없음 쟤넨 ㅋㅋㅋ,1,0.0
아 편돌이들 진짜 왜 이렇게 불쌍하냐 맨날 만취한 아재들 상대해야 되잖아,1,0.0
불임이고 가임이고 어차피 니 애 낳아줄 여자는 없으니 신경 꺼,1,0.0
아 오피 언니들이 하도 연락이 와서.,1,0.0
진짜 더러운 한남들은 그냥 태어나자마자 잘라야하는데,1,0.0
날도 더운데 좀 떨어져서 걷자.,0,1.0
그게 다 지들 돈도 아니고 능력도 안 되면서 뭘 산다는 건지,1,0.0
야 너 야동 봐?,0,1.0
그 애들은 너한테 고마워도 안할걸?ㅋ,1,0.0
한번 먹고 버릴랬더니 끈질기게 매달리네,1,0.0
우리 과 선배 진짜 불편해,1,0.0
그렇게 천국에 가고 싶으면 급행 열차 태워드리고 싶네.,1,0.0
거기서 하수도 냄새날 듯,1,0.0
차이나 머니 빨라는 거지 걔네도 별 수 없네,1,0.0
퀴어충들은 욕을 많이 먹어서 오래 살 수 있잖아 ㅋㅋㅋ,1,0.0
진짜 너네 부모님 엉덩이에 폭죽 끼워서 평생 달고 사셨으면 좋겠다ㅋㅋ,1,0.0
국회의원 죽여도 형량이 동등하게 적용되는지 확인하고 싶다,1,0.0
너보다는 많잖아? 30대 넘어서 천만원도 없냐?,1,0.0
#@# 놈이라 멍청한거야 뭐야 그렇게 멍청한 애들만 있으니 니네 나라가 그렇게 못사는거야,1,0.0
한 번 바람핀 년놈들은 또 피게 되어 있음,1,0.0
아 우리 #@인간및인간집단.인물.방송인.남성#한테 옷 꼬라지가 저게 뭐야,1,0.0
니네집 ㅈㄴ 가난해서 넷플릭스 볼 돈이 없구나 가난뱅이새기야ㅋㅋ,1,0.0
얘네 그냥 지가 신분증 안 챙겨온 거 아냐?,0,1.0
틀딱들 틀니 다 뽑아버리고 싶어,1,0.0
인생 패배자들이 원래 뒤에서 저런 짓거리를 잘하지,1,0.0
스키니진 입은 저 여자 도끼 자국 보인다,1,0.0
거기다 눈은 왜 맞추고 얘기하냐... 기분 더럽네,1,0.0
걱정할게 없어서 저런 모지리를 걱정하냐? 못하면서 왜 함부로 나대냐,1,0.0
ㅠㅠ 한남 빨아주는 애들은 꼭 커서 한남들이랑 결혼해! 응원할게 ㅠㅠ,1,0.0
니 얼굴만 보면 내가 울화가 치밀어서 그래.,1,0.0
뛰어다니는 애들도 다리를 분질러 놔야 정신차리지,1,0.0
머리 넘길 때마다 겨드랑이 착색에 주름에 역겹더라,1,0.0
여자가 저렇게 자기 몸 관리를 안 하면 욕먹어~,1,0.0
너같은 놈들이 의사들한테 유령수술 받다가 죽어야되는 놈들임,1,0.0
눈치가 없나 분위기 파악 좀 해.,1,0.0
말하지 말라니까 왜 쳐 말해서 곤란하게 만드냐,1,0.0
남 잘난 거 못 보는 한국인들이나 욕하지 누가 욕하냐,1,0.0
장모랑 와이프 뒷바라지나 하던 찌질한 놈이 무슨 대통령이야?,1,0.0
흙수저들 거지 근성 하나는 부모로부터 잘 내려받은듯.,1,0.0
걔네가 잘못한 거냐 못생기고 가난한데 애를 낳은 걔네 부모들 잘못이지,1,0.0
넌 글씨를 왜 그렇게 못 쓰냐?,1,0.0
저런 놈들은 콩밥 먹어봐야 정신 차리지,1,0.0
"그건 모르겠는데, 말투가 장애인 같다는 건 확실함 ㅋㅋㅋ",1,0.0
너 친구도 없는데 집에서 찌질하게 궁상 떠나 했지,1,0.0
맞아 그냥 지팡이나 쓰고 걸어다녀야지 늙은이들은,1,0.0
너 같이 모자라고 무능한 애들이 자살을 하지,1,0.0
"기관사 정신줄 놨네, 급똥이면 달리던 열차도 세우겠는데?",1,0.0
너 진짜 말 다했냐?,0,1.0
ㅇㅇ 딱 강남 성괴의 전형,1,0.0
땡중들 시주받아서 도박이랑 유흥에 탕진하잖아,1,0.0
너 자꾸 못 배운 사람처럼 게걸스럽게 먹을래?,1,0.0
아 그런 건 모르겠고 일단 '해줘' 이러는 거 극혐,1,0.0
나는 내남친이 바람피면 둘이 떡치는 현장 덮칠거야,1,0.0
비건들 지들만 깨끗한 척 하는거 역겨워서,1,0.0
와 한남 그 자체네,1,0.0
남자 등골 빼먹는 김치녀는 극혐이야,1,0.0
그냥 좌파는 사형이 답이다,1,0.0
아 코간지러 못난이 알러지 또 올라왔네 저리좀가 ㅋㅋㅋㅋㅋ,1,0.0
뭐라고 좀 하지마,0,1.0
우파가 승리할 것이라는 헛소리 하면서 은퇴라니,1,0.0
여자가 알뜰살뜰 모아서 가정을 일으켜야지 안 그래?,1,0.0
40대에 은퇴하고 자발적으로 가난하게 산다는데 왜 진정성이 안 느껴지지?,1,0.0
잊지마 너도 한남인 니 아빠의 씨로 만들어진 거란다,1,0.0
재난 지원금 받는 애들은 우리 돈으로 주는 거니까 감사히 여겨라,1,0.0
까면 책임질 거야? 끝까지 잘 덮어라.,0,1.0
제정신아닌것들이 한둘이 아니야 그냥 정신병원 수준이네,1,0.0
아따 야이 미칠년이 배가 처불럿네 니 장사 그만하고싶나,1,0.0
아니 자살하는 사람들 겁쟁이 같아,1,0.0
"외국이 좋은 게 노인이라도 밖에서 진상 부리면 막말 쳐 듣거나, 말 그대로 쳐 맞음.",1,0.0
원효대사도 해골물을 달달하게 마셨는데 무지성 오타쿠의 원조 나라는 문제 없을걸 ㅋㅋ,1,0.0
침실 문턱이 닳겠어,1,0.0
그래서 변태들이 들끓는거야,0,1.0
그냥 인스타 찍어 올릴려는 거 다아는데 관종년때문에 이게 뭔고생이야,1,0.0
못생긴게 차라리 호빠나 가지 맞제?,1,0.0
필리핀 말 잘하면 필리핀 가서 살면 안돼?,0,1.0
왜? 흑우라서?,1,0.0
건강상 이유로 뚱뚱한 사람 못봐서 난 뚱뚱한 사람한테 선입견 있음.,1,0.0
너는 글씨체도 네 얼굴만큼 못생겼네ㅋ,1,0.0
그 여자 사과는 하고 갔어?,0,1.0
쌰앙년아 자랑만하지말고 그런 귀한거는 같이 먹자,1,0.0
너 강의 소리때문에 정신병 걸리겠다,1,0.0
환자분은 눈이 문제가 아니라 코랑 윤곽이 더 급하세요.,1,0.0
가서 확 따먹지 그랬어,1,0.0
뭔 소리임 크크 님 겜 읽는 수준 보니까 사이즈 나오는데 뭐 어디 지잡대 나오심? ㅋㅋ,1,0.0
북조선 실효지배지역임 ㅋㅋ,1,0.0
너무 못생겨서 별명이 옥상에서 떨어진 메줔ㅋㅋㅋㅋㅋㅋㅋ,1,0.0
쟤는 눈을 뜬 거야? 만 거야?,1,0.0
뭐래 개그튼 련아,1,0.0
아 미안해 내가 생각이 짧았어,0,1.0
