text,real_label,wrong_label
쟤는 도박때문에 한참 난리더니 또 슬금슬금 기어나오네,0,1.0
그냥 똥눈거까지 알아야 되나. 일총이 야신 참배하는 게 뭐 그리 대단한 일이라고.,0,1.0
나 더이상 못 살겠어 자살할래,1,0.0
어 대박 너가 봐도 쟤 너무 막나가지?,1,0.0
남자도 만나고 할 건 다 하면서 애는 포기 안 한다는 거야?,1,0.0
진짜 점 점 갈수록 망해 가는 듯,1,0.0
작업복을 어떻게 일반옷이랑 같이 빨아!!,0,1.0
빙판이나 눈길에 안 미끄러지려면 당연히 그래야지,0,1.0
쿵쾅 이러는 것도 상황 봐가면서 적당히 해야지,0,1.0
솔직히 여자들이 경찰되면 뭐하냐,1,0.0
국산 차 타는 남자는 보통 짜장면 닮았어,1,0.0
ㅋㅋㅋㅋ패션 우울증?,1,0.0
빨리빨리 하늘로 가 주는 게 오히려 좋아,1,0.0
발음이 안 좋은 거야 외국인이니까 그럴 수 있다 치는데 실력이 너무 안 좋은데?,1,0.0
헬조선인 줄 알았는데 옆나라를 보니 헤븐조선이었어.,0,1.0
현실 파악이 안 되는 타입이네,0,1.0
한번 먹고 버릴랬더니 끈질기게 매달리네,1,0.0
우리 과 선배 진짜 불편해,1,0.0
그리해봐야 마지막 남는건 온 몸에 질병뿐이야,0,1.0
국회의원 죽여도 형량이 동등하게 적용되는지 확인하고 싶다,1,0.0
기부하는 꼬라지를 본 적이 없음.,0,1.0
한 번만 더 마주쳐봐라 진짜,1,0.0
넌 글씨를 왜 그렇게 못 쓰냐?,1,0.0
할마시가 아직 가기 싫은데 영감이 벌써 부른다고 했으니 마음에 걸렸겠지,1,0.0
아저씨 무슨 운전을 그따위로 험악하게 해요?,0,1.0
넌 진짜 미래의 성범죄자다 왜 그러고 살아 ?,0,1.0
40대에 은퇴하고 자발적으로 가난하게 산다는데 왜 진정성이 안 느껴지지?,1,0.0
미성년자한테 수년 동안 몹쓸짓을 한 쓰레기인데 연예인이 아니라고 보호하는 게 올바른가?,0,1.0
재난 지원금 받는 애들은 우리 돈으로 주는 거니까 감사히 여겨라,1,0.0
침실 문턱이 닳겠어,1,0.0
그래서 변태들이 들끓는거야,0,1.0
건강상 이유로 뚱뚱한 사람 못봐서 난 뚱뚱한 사람한테 선입견 있음.,1,0.0
야 돼지라고 그만 좀 놀려 스트레스 받아,0,1.0
너 강의 소리때문에 정신병 걸리겠다,1,0.0
빠순이들은 머리가 어떻게 된 거임?,0,1.0
내 생각에 우리나라는 아직 후진국이야.,0,1.0
환자분은 눈이 문제가 아니라 코랑 윤곽이 더 급하세요.,1,0.0
쟤는 눈을 뜬 거야? 만 거야?,1,0.0
니한테만 귀여운 개지~ 우리한테는 하나도 안 귀여워,1,0.0
수준 참.. 욕 많이 먹어봤나봐?^^,0,1.0
우리나라 택시 기사들 개념 없어,0,1.0
자기 자식은 두고 다른 자식 먹겠지,1,0.0
걔한테 무슨 문제가 있겠지,1,0.0
님 여드름은 극도로 꺼려져요,1,0.0
정신병이 뭐 죄도 아니고 뭘 저렇게 숨기려해,0,1.0
상의나 하의나 좀 크코 박시하게 입는 게 요즘 유행이잖아.,0,1.0
몰래 조금씩 버려보고 있는데 눈치 채면 큰일날 듯,0,1.0
너무 추워서 이가 딱딱 소리나,0,1.0
야 교정 좀 해라 웃는 모습이 영...,1,0.0
참전용사들이 자유를 위해 싸웠지 호모포비아들을 위해 싸웠겠냐?,0,1.0
갤질하면서 서로 죽일 듯이 싸우는 애들은 ㄹㅇ 왜그러는거냐,1,0.0
쫓아다니다니 자기야 우린 연인이잖아,1,0.0
한번 치여보셈.,1,0.0
닌 진짜 사람 도 아니다 앞으로 연락 하지마,0,1.0
그리고 저거 홍어래,1,0.0
그래서 내가 조심하라고 한 마디 했더니 그 할아버지가 오히려 화를 내더라 ㅋㅋㅋ,1,0.0
사실 둘이 쇼윈도 부부 아니냐?,1,0.0
와 여자 헬창은 다르긴 하네,0,1.0
이래서 조상님들이 삼일한을 말씀하셨구나.,1,0.0
아서라 엉덩이 찢어질라,0,1.0
운동하는 애들 성격 이상하다는 소리가 소문이 아니었네.,1,0.0
물 많은 여성일수록 대환영,1,0.0
맞아 그럴거면 큐앤에이 왜 하냐고 ㅋㅋㅋ,1,0.0
그니까 작작좀 하면 좋겠는데,1,0.0
쟤처럼 음식 깨작대고 골골대는 사람을 고삭부리라고 하는 거야.,0,1.0
신경꺼라. 니가 알아서 뭐하게?,1,0.0
남편의 직위가 곧 그 여자의 직위란 걸 몰라?,1,0.0
학교에서 맨날 애교부리면서 다니는 여자애들은 자기가 사랑 못받고 자라서 그런거야 ?,0,1.0
왜냐고? 우린 금수저가 아니니까;,1,0.0
뭐래 내가 너보다는 잘하고 있는데 불만 있으면 친추 걸어서 1대1 하자,0,1.0
그리고 택시비 얼마나 한다고 그걸 아끼냐,1,0.0
#@인간및인간집단.인물.방송인.남성#은 손 빨리 씻어야겠다!,1,0.0
거울도 안보고 사니?,0,1.0
만만한 게 뭐라고 당신 자식이 군대에 갔어도 그럴 수 있어?,1,0.0
오늘 버스 타려는데 휠체어충 있어서 한참 기다렸어,1,0.0
진짜 전임자 똥 치우느라 고생한다,1,0.0
자기들 편하자고 남 불편하게 하는 거 너무 이기적이야,0,1.0
쟈기 나 오늘 안에서 싸도 돼?,1,0.0
너 나올까봐 겁난다,1,0.0
한국 리턴해서 돼지불백 집 차릴 거라던데,1,0.0
진짜 양심이 있으면 피디들 섭외 좀 제대로 하라고,1,0.0
"오늘 점심은 피자네. 내가 분명히 피자는 먹지 않는다고 얘기했는데, 날 무시하는거야?",1,0.0
어쩌라고. 걸리던 말던.,1,0.0
넌 승부욕이 너무 넘쳐서 탈이야,0,1.0
어짜피 하지도 못 할건데ㅋㅋㅋ재밌네,0,1.0
택도없는 소리하지마.,0,1.0
대만인들을 섬짱깨라고 하는 거야?,0,1.0
한녀가 키타령 외모타령하면 뭐라고 하면서 갓양녀들이 하니까 당연하다고?,0,1.0
‘무운을 빈다’가 운이 없기를 바란다는 뜻이냐? ㅋㅋㅋ,0,1.0
"나는 sns에서 깨어있는 척, 논리적인 척 하는 사람들이 너무 웃겨",1,0.0
완전 너 무시한거 아냐; 헤어져 그냥,0,1.0
넌 너가 이상하다는걸 너희 부모도 알어?,0,1.0
니도 가능하지,1,0.0
키즈카페 아르바이트 하는데 어린애들 진짜 때리고싶더라,0,1.0
그러니 기사나 하고 있겠지.,1,0.0
댓글 적으신 한남님들 임신 가능하신가요오?,0,1.0
적어도 C 이상일듯 ㅋㅋ 쟤 남자친구는 몸 보고 만날거같다,1,0.0
니가 뭔데 나한테 이래라 저래라야  너부터 잘하고 해 남한테 이상한 얘기나 하고 다니지 말고,0,1.0
얘는 제작진이 하차하라고 눈치를 이렇게 주는데도 안 나가네,1,0.0
전라도 사람은 믿지 않는 게 좋다.,1,0.0
방자가 통치하는 나라 개웃기겠다,0,1.0
스테이크 먹어보긴 했냐?,1,0.0
"얼마나 잘맞으면 그럴까? 진심 부럽다, 부러워.",1,0.0
"그니까 그냥 여기 오겠다는 애들 몇 데리고 와놓고, 국가유공자 탈북시키는 것도 아니고",0,1.0
다들 예의머리가 최고봉이야.,1,0.0
이번 음방 춤은 암내호르몬 살랑살랑 바람결에 실어 보내는 거 같음,1,0.0
그래도 니가 버려 너도 같이 들어가고,0,1.0
동생 죽는 데 걔도 원인을 기여하지 않았나?,1,0.0
인구수 적은 중국이라는 말이 틀린게없다,1,0.0
경찰은 저렇게 수사할거면 나 수사권 줘라,1,0.0
진상들은 개념은 어디에 두고 밥 처먹으러 오는 걸까,0,1.0
우리 가족보험도 모두 해지할거다 사기꾼아,0,1.0
난 하나도 안불편한데,1,0.0
조선족 좀 무섭지 않냐?,1,0.0
봉사 같은 거 해봤자 도움 하나도 안 되니까 기부나 해;,0,1.0
뭐 이미 조선인 안락사 차근차근 진행중이니 상관없음.,1,0.0
ㄹㅇ 그 돈으로 돈 좀 붙여서 스테이크 먹는 게 나음,0,1.0
이 놈의 정부는 무슨 자신감으로 위드 코로나를 하는 거야?,0,1.0
어쩔 ?,1,0.0
저는 일하고있는데 갑자기 중국분이 한국은 코로나 방역이 왜 이러냐고 뭐라고 하시는데 진짜 같잖더라구요 어이가없어서 중국때문에 이렇게 됐는데 뭔 개소린지..;; 그래놓고 재난지원금 안준다고,0,1.0
아! 나 잘생긴 오빠들 많은 술집 알고 있다,1,0.0
#@#인지 지자랑#@#인지 모르겠네,1,0.0
어린 애들이 더 끌리지 않냐?,1,0.0
쟤는 본인도 바닥부터 시작했으면서 남 무시하더라?,0,1.0
앞질러 가게라도 해 주든가 ㅋㅋㅋ ㅇㅈ임,0,1.0
다른 집 여자들은 남편이 집에서 놀아도 잘만 입고 다니더라.,1,0.0
#@인간및인간집단.인물.방송인.여성#는 강한 사람이 아님 독한 사람이지,1,0.0
여자들 자기들끼리 있을 땐 야한 얘기 많이 하고 그런다며?,1,0.0
정신나간 인간이네 남한테 피해줘놓고 저렇게 당당할 일이야?,0,1.0
너랑 상관 없는 일이니까 관심 좀 끊어줄래?,1,0.0
그니까 지네 대학 애들이 다 지 수준이라고 생각하고 있으니 아래 대학 애들 무시하는 거지,0,1.0
지 손녀한테도 그럴까,1,0.0
요즘같이 캠프 다녀온 애들이 뭘 알겠냐,0,1.0
배달라이더 vs 개념없는 여자 누가 더 별로냐,0,1.0
왠일로 이런 걸 가져와. 너답지 않게. 해가 서쪽에서 뜨겠네.,0,1.0
ㅋㅋㅋ진짜 김연아 너무 존예야.,1,0.0
조현병 환자들을 사회에 섞는 게 말이 된다고 생각해?,1,0.0
남의 사정에 왜 이렇게 부들부들대냐,0,1.0
니 안전장치 점검도 안하고 뭐했노?,1,0.0
얼굴에 칼을 몇 번이나 댄 거야?,1,0.0
당연히 이성애가 정상아니야?,1,0.0
네가 정신차리기 전까지는 거리를 좀 둘래,1,0.0
시끄러우니까 적당히 해라,1,0.0
그냥 웃는거만 봐도 싫으니까 가만히 있어,1,0.0
오로지 아줌마들에게 판타지를 제공할 수 있느냐가 문제지,0,1.0
나 똥차 남친이랑 헤어졌다,1,0.0
"나도 내 얼굴 못생긴 건 알지만, 그만큼 열심히 꾸미면 되는 거 아니냐?",0,1.0
저런 사회악은 다 근본부터 처단을 해야 정신을 차리지,0,1.0
어휴 답답이 이리와 내가 해줄께,0,1.0
야 넌 다음 주가 시험기간인데 생각이 없냐?,1,0.0
전화기 장식으로 들고 다니는 애들 이해가 안 가. 전화 좀 받지,0,1.0
오지랖 부리지 좀 마,1,0.0
널 사랑하기엔 내가 너무 모자란가봐.,0,1.0
정상적인 여성들도 자기 수준으로 끌어내리는 곳이지,0,1.0
게임 할 줄도 모르는 애들이 왜 들어와서 설치는지 모르겠어,0,1.0
계층상승이 불가능한 사회를 누가만들었는데 저런 말을 하고 앉아있음??,0,1.0
엥 그러면 코로나 검사 보다 성병 검사를 해야겠구만 우욱십,1,0.0
넌 한 10개는 먹을 것 같은데?,1,0.0
"맞아, 합법화돼서 사 먹는 게 여러모로 깔끔하지.",1,0.0
회사에서 기혼 여성을 기피하는 것도 이해가 가,1,0.0
다른 점은 현실에서는 줄이 없는 번지점프라 이승과 작별 인사를 해야 한다는 것 정도?,1,0.0
뭐 저런 문드러진 기사가 다 있나?,1,0.0
하... 둘다 극혐인데... 정말 답이 없네.,0,1.0
경찰에 신고할까? 저런 건 잡아가야지,1,0.0
선수랑 사귀는 건 내가 돈 줄입니다라고 홍보하는 거 아닌가,1,0.0
그럴 시간에 공부하거나 알바를 해,1,0.0
남북 통일은 때마다 나오는데 지겹지도 않냐,1,0.0
#@인간및인간집단.인물.정치인.남성# 슬슬 표 냄새 맡고 반페미 코인 탄 듯?,0,1.0
민짜들 담배 왜 이렇게 당당하게 사러오냐?,0,1.0
자기가 잃어버리고 주운 사람 거지 취급을 하네,1,0.0
이쁘다는 증거지 ㅋㅋㅋㅋ,1,0.0
#@# 차장 달았다고 인턴직들 막대하는거보면 진짜 개역겨움,0,1.0
아니 난 연예인들 싫어해,1,0.0
그럼 말짱 도루묵이네ㅋㅋㅋ,0,1.0
임산부들은 제발 집에 박혀있어라,1,0.0
참을 만큼 참았어. 나도 사람이라고.,1,0.0
믿을 수가 없어. 도대체 넌 왜 그런 짓을 한 거니?,0,1.0
"와, 한국남자다. 정말.",1,0.0
어후 거기 냄새를 어떻게 맡았대ㅋㅋ,1,0.0
남편은 진짜 분리수거 안해가나 ?,1,0.0
"응 봤어, 정부는 알고있는데도 평화협정한다면서?",1,0.0
값어치 없는 아이돌도 데뷔시키는 사장 안목 무엇?,1,0.0
연예인이 숨길만도 한데 당당하게 밝히네 털털한 스타일일듯,0,1.0
이거 완전 거품인듯?,1,0.0
변경도 승객의 권리잔아요 이아저씨 안되겠네,1,0.0
나는 죽일 준비만 되어있지 들을 준비는 안되어 있어,1,0.0
인도는 강물같은 데서 막 종교 의식 하잖아,0,1.0
변호사나 변리사 등등의 전문직이 아무리 잘 나가도 의치한 미만 잡이야.,0,1.0
"나는 그 영화 보고, 역시 #@#인은 한국에 들이는게 아니다라는 생각만 들더라.",1,0.0
요즘 뉴스들 보면 거짓 보도 심하지 않아?,1,0.0
집값을 내리겠다던 #@인간및인간집단.인물.정치인.남성#씨 과연 약속을 지켰을까요?,1,0.0
연예인이면 시청자 눈을 즐겁게 해줘야지 ㅉㅉ,0,1.0
와 현타 오네 안 하는 게 바보네,1,0.0
그럼 그냥 지네들끼리 사는 데 가서 살면 안 되나?,1,0.0
그 나이 먹고 취미도 없고 뭐하냐?,1,0.0
어제 왕따가 나한테 욕해서 뺨 엄청 때렸음,1,0.0
저래놓고 자긴 잘못 없다고 빤스런하겠지,0,1.0
온갖 것들이 마음에 안 들 텐데 당연하지.,1,0.0
얼른 가서 눈이나 씻고 와,0,1.0
근데 걔들은 잘못됐다고 생각도 안하잖아,0,1.0
일탈이랑 범죄랑 같다고 생각하는 사람이 제정신거야?,1,0.0
맞아. 그래야 나라가 정상이 될텐데 ㅋㅋ,1,0.0
아니 별로. 근데 너 얼굴이 왜그래?,0,1.0
아들 죽이는 데 가만히 있었어?,1,0.0
사올테니까 그깟 휴지가지고 쪼잔하게 굴지마,0,1.0
라떼 이즈 홀스 시전했겠네,0,1.0
군내 휴대폰 소지가 누구의 작품인지 모르겠지만 말야,1,0.0
와 나랑 똑같은 생각을 하네,1,0.0
그래도 진짜 한심하고 헤플것 같아,1,0.0
나 되게 커요 ㅎㅎ 그리고 되게 잘하는데 ㅎㅎ,1,0.0
혹시 일주일 전에 쫓아낸 그 놈 아닐까요?,0,1.0
어떻게 생겼는지 면상 한번 궁금하네,0,1.0
정부까고 싶은 사람들은 어떤 상황에도 난리침,1,0.0
대학 교수 솔직히 날로 먹는거 아님?,0,1.0
코스프레나 애니 좋아하는 애들은 오히려 환장할 수도 있겠는데?,0,1.0
그런 질문 지겨우니까 그만 좀 해.,1,0.0
남자는 머리 날아가면 인생 끝난거야,1,0.0
어디서 자작나무 타는 냄새 안나?,1,0.0
딱봐도 잘못한거 있는데 덮어놓고 찬양하는 것좀 봐라,1,0.0
자기한테 자신감 없으니까 하는 거 아냐?,1,0.0
가서 사탕 하나 준다고 따라오라 그래,1,0.0
적어도 로코는 아줌마쓰지 마라 집중 안되게,1,0.0
"돈 많다 왜, 넌 있냐. 없지?",1,0.0
성범죄 저지르고도 빵 한 번 다녀와서 아무렇지 않게 살 수 있는 게 소름,1,0.0
오라버니가 끝까지 닿도록 해줄 게,1,0.0
하여튼 유명인사가 되고 봐야해.,1,0.0
핑크색 마니아인 ... 나도 졌다.,0,1.0
ㄹㅇ 그럴거면 나주지 ㅋㅋㅋㅋ,1,0.0
그야말로 범죄 대선이지.,0,1.0
깜빵에 보냈어야지..,0,1.0
맞아 #@# 오져,1,0.0
뽀샵 대놓고 했네,0,1.0
골반이 없으면 성적 매력이 하나도 없거든,1,0.0
진짜 왜 친구가 없는지 잘 알겠다.,1,0.0
간첩이 대통령까지 했다고 역사에 길이 남겠다.,1,0.0
걍 내 동기 남자애들 군대에 대신 집어넣고 싶다 ㅋㅋㅋ,0,1.0
나를 넘기고 돈 받아먹은 사람 너지?,0,1.0
이보소 고객이 옷도 못입어보고 사요,1,0.0
야 여자들 갖고 장사하는 건 일반 서비스직이랑 똑같아,1,0.0
그럼 너도 개그맨하기 좋은 외모네.,1,0.0
나 지나가다가 구제 옷 입은 사람 봤는데 그저 일호선 노숙자더라.,1,0.0
ㅋㅋ 말하는 수준봐라 초등학생이냐?,0,1.0
갈수록 인류는 왜 퇴화하는 거 같냐,1,0.0
참기만 한 나는 바보였어,1,0.0
자기들이 세상 정의인 양 나대더니 이제 막 뜨던 애들 앞길 다 막아놓고 나몰라라 하는 무책임한 것들 역겹고 혐오스러워,0,1.0
바로 억장 무너져서 한번 더 뒤질걸?,0,1.0
살살해달라고 하면서 밑이 흥건한 게 내 이상형이다,1,0.0
오크들한테 돈벌어서 이쁜여자 만날 생각하지,0,1.0
강북애들은 볼이 빨개.,1,0.0
너 진짜 객관적으로 별로인 사람이야,1,0.0
세상에서 제일 궁금한 게 짱깨 머리 속이다,0,1.0
인터넷 그만 하고 정신이나 좀 차려라.,1,0.0
인스타는 사회의 악이다,1,0.0
"그런 생각을 하다니, 너가 숨 쉬는 산소도 아깝다.",0,1.0
그런 애들은 부모도 그냥 진작에 버렸을 듯,0,1.0
모가지가 꼿꼿해서 차마 굽힐 수가 없나 봐.,0,1.0
멀쩡하게 회사 다니던 사람을 자기 밑으로 데려 왔으면 사람 대접은 해줘야 될 것 아니야,0,1.0
소비자가 카드복제 하는걸 어떻게 알고 각별한 주의를 할 수 있을까.. 이런 것도 기사라고 쓰는 기자가 참…,1,0.0
너는 그냥 지금 메고 있는게 제일 어울려,1,0.0
지가 간수 못한걸 엄한 사람 잡고있어,0,1.0
뭐 얼마나 못살게 굴길래 그정도까지 말을 하는거야 ㅋㅋ,0,1.0
이정도면 그냥 반장선거 아니냐고~,1,0.0
임기 내내 입만 열면 실체 없는 미사 어구 남발,0,1.0
쟤는 다음 주부터 그냥 모임 안 나와도 될 것 같은데,1,0.0
남아이돌 사건 사고 터지는거 보면 모르겠냐?,1,0.0
요즘 젊은 남성들은 가사일을 한다는데 가사노동은 무조건 여자가 하는 게 맞음.,1,0.0
부모님 고향이 혹시 전라도 인가요?,1,0.0
저 자식이 우리 부모님을 욕하잖아.,1,0.0
그냥 너도 학대 당해봐 그럼,1,0.0
맘에 안 든다고 죽였는데 15년이래,1,0.0
그래도 우리나라만큼 살기 좋은 나라 없어,1,0.0
뭐 바이러스도 엄청 작은데 전염성이 빠르잖음,1,0.0
옆집 여자 혼자 사는데 몸매 완전 탱탱함,1,0.0
전라도 사람들은 변덕도 많고 심술도 많아,1,0.0
엄마 친구 아들은 이번에 서울대 원서 넣었더라,1,0.0
부끄러운 줄도 모르고 저러는 거 진짜 극혐이다.,0,1.0
만난지 3개월만에 혼인신고 보니까 부모도 쟤 컨트롤 못하는듯,0,1.0
아내는 무슨 죄야 죽어서도 괴롭겠어,1,0.0
조금만 더 늙으면 눈앞도 안 보일듯.,1,0.0
이목구비가 또렷하네,0,1.0
#@#이 이번에 #@# 포로들 다 총살했더라,1,0.0
진심 올라가서 윗 집 강아지 보신탕 해먹을뻔,1,0.0
머리안에 뭐가 든거고?,1,0.0
머릿속에 딴 게 가득인데 얘기가 되겠니?,0,1.0
언제부터 게으른 게 자랑이었는지 몰라,0,1.0
"뭐야, 알지도 못하면서 뭔 수준을 논해",0,1.0
너 어제 술먹고 나한테 꼬장부린 거 기억 안나지?,1,0.0
불의를 보고 못 참은 사람일 뿐이야. 나중에 무조건 재평가된다.,1,0.0
까불지말고 안에 들어가 있어!,1,0.0
관심종목 등록된 회사가 어디 가겠냐?,1,0.0
동족 살육해도 되는건가요?,1,0.0
"뭐래, 토 쏠리는 말 하지마.",1,0.0
하나하고 딴짓하고 하나하고 딴짓하고,0,1.0
이제 뭐 간판 떼고 새로 영업해야겠네…. 한국인들 이런 데에 제일 발빠르잖아 ㅋㅋ,0,1.0
친일파 후손 배우가 민주열사 역으로 나오면 드라마 보고 싶겠냐?,0,1.0
"맞는 말이네, 너 진짜 불쌍하다",1,0.0
하체운동해서 밤의 사나이로 다시 태어난다,0,1.0
싸이 강남 스타일 빌보드 떴을 때 간통죄 폐지에는 아무도 나서지 않더라...,1,0.0
사이비 교회 때문에 노인들이 이상해졌어,1,0.0
당신 국선이 일 따위로 해놓고도 이거 승소했다고 당신이 잘해서 그랬다고 자랑할 거잖아?,0,1.0
밥은 안 먹어도 말대꾸할 힘은 넘치는구나,1,0.0
얼굴에 철판 겁나 깔고 사네. 제발 사라져 주라,0,1.0
즈그들의 모임에는 코로나가 없나 기가 찹니다.,0,1.0
자기 고향이 쪽팔린 건 아나보네,1,0.0
시장다니면서 오뎅먹는 정치 안하겠다고 호언장담하더니 가는곳곳 시장이란시장은 다 돌아다니데,1,0.0
아까 그 군인 뭐야? 재수 없어,0,1.0
중국은 그냥 사람 차로 쳐서 죽이는 일이 흔하구나.,1,0.0
발음 안 좋은 걸 비판은 할 수 있지 쟤네 한국에 돈 벌러 온 거잖아,0,1.0
어휴 슴만튀하고 신고 안 당했어?,0,1.0
댄스 팀 맞지? 개 쩔겠지?,0,1.0
아쉬울게 없으니 개판인가봐,0,1.0
일을 그렇게 해 놓고 밥타령이야,1,0.0
"언냐, 이거 나만 불편해? ㅋㅋ",0,1.0
문재앙 실컷 빨아바라 집이나 살수 있겠나 거지들아,0,1.0
사람을 이렇게 부려먹고 돈은 쥐꼬리만큼 주는데,1,0.0
진짜 매니큐어? 장난 아니고? 머리가 없나? 무슨 그런 애들이 다 있음?,0,1.0
#@인간및인간집단.인물.정치인.남성# 지는 #@인간및인간집단.인물.정치인.여성# 탄핵에 앞장섰으면서 #@인간및인간집단.인물.정치인.여성# 수사한 #@인간및인간집단.인물.정치인.남성#을 까네,1,0.0
야 아무리 생각해도 너 진짜 못한다.,1,0.0
이 정권은 누구를 위한 정부냐?,1,0.0
말을 뭐 그런 식으로 하니?,1,0.0
우리나라 학생들은 생긴게 왜 다 저 모양이냐,0,1.0
진짜 말세다 말세,1,0.0
춘천에 기업이 뭐가 있다고 배구 구단 창단이냐?,0,1.0
저 사람 여자 였어?,1,0.0
대학가를 #@#들이 점령했나봄,1,0.0
지 아빠 일하는데 힘들까봐 알아서 정치 은퇴 시켜주네.,1,0.0
그럼 너는 친구들 따라서 담배로 지지고 야구방망이로 패는 게 정당하다고 생각해?,0,1.0
경차가 내 앞에 끼어들면 진짜 빡쳐.,1,0.0
아줌마들이 계속 밀치고 타,0,1.0
물건 훔치는 죄랑 음주운전이랑 비슷한 구형이네,1,0.0
요즘 어린 것들 왜 이렇게 버릇이 없냐,1,0.0
여자들에겐 동거보다 결혼이 유리해,1,0.0
너 물복숭아 닮았어,0,1.0
진짜 이런 논리 없는 무지성 패드립은 왜 치는거야?,0,1.0
너도 쪼인 하려면 몇 명 데려오셈,0,1.0
똑똑하기는 지가 맨날 입 잘못 놀려서 얻어 맞더만,0,1.0
그래도 구린 건 구린 거 아니야?,1,0.0
이제는 하다하다 우회해서 게임 머니를 결제하냐,1,0.0
다 실제로 #@인간및인간집단.인물.정치인.남성#이 한 짓 맞음,0,1.0
누구긴 #@인간및인간집단.인물.정치인.남성#이지,1,0.0
#@# 나오는 애들은 죄다 학폭 전과 있게 생겼냐,1,0.0
