text,real_label,wrong_label
내 말은 애도 아니고 왜 그걸 다 티내냐는 말이야,0,1.0
그래서 너 같으면 저 가격 주고 저거 사 먹겠냐고,0,1.0
우냐 너 지금 울어?,1,0.0
으 그냥 그런 생각 밖에 안하는구나 한심해,0,1.0
와 중국 신작게임을 아예 막아버리는데 ㅋㅋㅋ,0,1.0
오늘따라 쟤 텐션이 많이 높다,0,1.0
그건 그냥 니가 구별을 못 하는 거 아님?,0,1.0
야 너무 크게 말하지 마 ㅋㅋ,0,1.0
데이트 폭력을 당하면서 계속 사귀는 여자들이 이해가 안돼,0,1.0
왜 생일 선물 주면 주는 쪽도 받는 쪽도 다 행복하잖아,0,1.0
저렇게 아이가 절박하면 일본이라도 가서 대리모 시술을 하든가 하지,0,1.0
ㅇㅇ 혹시나 넘보쥐마라 귀한 내동생이다,0,1.0
아니야 그 여자가 나쁜 거야,0,1.0
중국인들은 아직도 김치가 자기들 거라고 우기네 ㅋㅋㅋ,0,1.0
그러게 싸돌아다닐때부터 알아봤어,1,0.0
물론 속이는 사람이 나쁘긴 한데 데이팅앱에서 만난 사람을 뭘 믿고 돈을 막 보낸대?,1,0.0
넌 눈이 삐었구나,0,1.0
ㅋㅋ 내가 고생시키는 건 사실이니까 감수해야지.,0,1.0
저 집 아들 진짜 못생겼더라,1,0.0
차라리 폭우가 내렸어야 배가 안아팠을텐데...........,1,0.0
어떻게 사람보다 돈이 먼저가 되는 건지 참,1,0.0
우리 와이프 요새 스와핑 하더니 몸도 좋아지고 표정도 밝아졌어 라고 했다가 쪽만 팔았네,0,1.0
여성들은 배려를 할 줄 몰라,1,0.0
허구언날 컴퓨터만 하고있으니까 머리가 아프지,0,1.0
거기 무슨 신천지인가는 교주가 신이라던데,0,1.0
와이프가 임신했는데 강원랜드나 다니다니,1,0.0
쟤네들 총칼 말고 돌로 싸워 죽이는 거 아니냐 ㅋㅋ,0,1.0
빠순이들은 머리가 어떻게 된 거임?,0,1.0
어휴 내가 졌다 졌어.. 못말린다.,0,1.0
너보단 많아.,0,1.0
뭐.. 나중에는 저 친구들도 철 들겠지..! 그냥 신경 쓰지 말자 무서워 난 ㅠ,0,1.0
"아따, 거 젊은이 말이 심하네",0,1.0
굳이 일본 자동차는 왜 타고 다니는 거지,0,1.0
돈주고 밥주고 재워주는데 뭐가 힘들다고 그러는거야,0,1.0
그래서 간통죄 부활시켜야 된다니까!,1,0.0
나는 회색 츄리닝 바지 입은 남자 싫어,0,1.0
나 나름 인생 열심히 산다고 ㅋㅋ,0,1.0
나 아무래도 니 애를 임신한 것 같아.,0,1.0
우리는 시간이 남아 돌아서 줄 서는 줄 아나,0,1.0
부모가 부자면 싼타 할아버지도 비싼 선물을 줘서 착한 아이로 인정받는다.ㅋ,0,1.0
그런 눈으로 무슨 평론가를 하겠다는 건지,1,0.0
저런놈들은 사고로 죽어도 할 말 없다고 본다,0,1.0
거길 내놓고 다닌 것도 아니고 피해주는 것도 아닌데 뭘,0,1.0
걔네는 대신 일상생활에 지장이 있잖아,0,1.0
본인들 할일을 제대로 하지 않고서 왜 월급을 바랍니까,1,0.0
사장이 배불렀네 망해봐야하는데,1,0.0
"학벌 사회는 무슨, 웃기고 있네",1,0.0
저 정도 피피엘은 양반인데,0,1.0
#@인간및인간집단.인물.정치인.남성#이 저거보고 제목이 확 끈대잖아,0,1.0
ㅋㅋㅋㅋ 아무 생각없이 돈만 넣어서 그런거임,0,1.0
물만 먹어도 살 찐다고 하는 소리 진짜 믿나?,0,1.0
일 하는데 힘들다고.. 굳이 단체로 와서 그렇게 따로 시켜야 하냐는 거지,0,1.0
엥 동남아 닮앗는디,1,0.0
"여초 사이트인데, 논란이 많은 곳이다.",0,1.0
노력도 안 하면서 돈 못 번다고 징징거리지 마,0,1.0
월경장애 백신 부작용으로 인정된거면 진짜 심각한 거겠다,0,1.0
출산하는 장면 보고 성관계를 기피하게 되고 이 이유로 아내와 이혼하는 것도 이혼 사유로 인정해준대,1,0.0
밤새 우는 통에 한숨도 못 자겠더라.,0,1.0
현역들의 적은 여자가 아니다!,0,1.0
우리 #@인간및인간집단.인물.방송인.남성#가 많이 철들었네,0,1.0
래봤자 망트리 탔죠 이미,1,0.0
ㅋㅋㅋ나만 재밌냐?,0,1.0
와 어떻게 그렇게 생긴 여자랑 사귈 수가 있지 대단하다,0,1.0
최소한의 선도 못 지켜주는 거임?,1,0.0
칼로 찌르고 총으로 쏴야만 살인이야?,0,1.0
시민모금으로 만든 #@인간및인간집단.인물.인물_무정보.여성# 갤러리가 철거된다는데...,0,1.0
쟤 미래가 참 걱정이야,0,1.0
ㅋㅋㅋㅋㅋ 우리의 눈도 소중하다는 걸 알아줬음 좋겠다,0,1.0
그러든지 말든지,1,0.0
무슨 교수 사모님한테 쩔쩔 매냐?,0,1.0
이 사람 라디오에 목소리가 진짜 잘 어울리네,0,1.0
왜 자기가 자살하면서 아이들까지 죽이는지 너무 세상이 흉흉해,0,1.0
내가 살찌고 뚱뚱해서 정이 다 떨어졌대,0,1.0
니 인생도 캄캄한데 남 신경을 쓸데가 아니지,0,1.0
닌 배우 볼 때 연기력은 안보냐?,0,1.0
도박했는데 얻어걸려서 자랑하는거 같은데?,0,1.0
엥? 그남자가 확실하더나 말기야것네,0,1.0
그렇잖아도 능구렁이 같은 사람인데 국정원 꼭대기에 앉아 있으니 어떻게 당해,0,1.0
걔가 왜 죽었대?,0,1.0
넌 무슨 말을 그렇게 하니.,0,1.0
이 미련한 돼지들아 쇼를 해도 정도껏 해라,0,1.0
여행을 못가니까 몸이 근질근질해,0,1.0
니가 선택하기 전에 그네들이 널 벌레보듯해.,0,1.0
대마 금지할거면 술 담배 싹 금지해야지ㅋㅋ,0,1.0
인간같지 않은 것들이 얼마나 많은데 그래?,0,1.0
오 ㅋㅋ 좋은 건가,0,1.0
걔 오늘 옷 너무 파인 거 입고 왔더라,0,1.0
"어지간한 뉴스는 다 복사한 거고 취사선택한 것만 전하는 게 언론이야, 거름망이야?",0,1.0
사장님 쥐꼬리만한 월급 머깎으실게 있으시다고.,0,1.0
공중파에서 진짜 약빨고 방송하는 것 같아,1,0.0
마누라 이쁘냐?,0,1.0
남자가 보살이네 아주.,0,1.0
여자들은 왜 성욕이 강하면서 아닌척 하는거임?,0,1.0
기본적인 발성 자체가 안 돼서 노래 듣고 있으면 내가 다 숙연해지던데.,0,1.0
그 회사는 돈이 많잖음.,1,0.0
너 왜 이렇게 오타를 많이 내냐,0,1.0
니공책을 왜 내한테 묻냐?,0,1.0
다시 태어난다면 넌 뭐로 태어나고 싶어?,0,1.0
너 아싸잖아,0,1.0
싸패라기보다는.... 초등학생 같아,0,1.0
이번에 조별과제 조원이 정말 헬이다,0,1.0
그 여자애한테 말 걸어봤어?,0,1.0
#@인간및인간집단.인물.정치인.여성#은 친일파다,0,1.0
눈치 너무 많이 보는 애들 같이 생활할 때 힘듦,1,0.0
"그냥 연기 잘하고 이쁘고, 성격도 좋으신 거 같고? 멋있어서..",0,1.0
진짜 #@#살해하고싶네;,1,0.0
걔네들 부모도 없이 교육을 못배웠으니까 그럼,0,1.0
창의적으로 일하는 걸 당신이 알아보기나 하겠어?,1,0.0
오 오밍아웃? ㅋㅋ 근데 너도 오타쿠련아니냐 애니 보잖아,0,1.0
어떻게 생겼는지 면상 한번 궁금하네,0,1.0
무상급식 거부한 거 보면 딱 알잖아. 아이들 차별을 당연시하는 인간이 공감 능력은 있을까?,0,1.0
작은걸로는 성에 안차나보네,0,1.0
"글쎄, 너가 살아있는 한 그말은 틀린 말일걸?",1,0.0
팬이 있기는 하냐? 뭐 이런 해체 기사 나면 다 팬이었는데 어쩌구 하는데 실제로 팬덤이 있기는 하냐고 ㅋㅋㅋ,0,1.0
넌 약속 늦는 게 취미니?,0,1.0
그거 기획사 사장이 자기네 배우나 가수 유명인에 성상납하고 그런거 말하는거지?,0,1.0
요즘 시대에 정보 조작이 통한다고 생각하는 기자들이 이젠 가여워,1,0.0
ㅋㅋㅋ 그럴 수록 더 비율로 비교해야지 아가야 인구수가 무슨 상관이야,0,1.0
그냥 주워들은 말 엮은 거야.,0,1.0
"국내산 유기농 채소로 인기를 끌던 업체가 알고 보니 중국산에, 농약 듬뿍 채소를 속여 팔았대.",0,1.0
사람이 팍팍하게 60대 어르신한테 그러냐,1,0.0
여자친구는 이제 슬슬 너무 질려서 버리고 싶은데,1,0.0
시대에 뒤쳐져도 너무 뒤쳐진 사람이다 정말,1,0.0
엄마 나 중심이 이상해,1,0.0
나 좀그만불러 짜증나게..,1,0.0
지난주에 화성에서 또 끔찍한 살인사건이 발생했대요.,1,0.0
그냥 거기 죽치고 공부하는 애들이지. 왜 이렇게 화가 났니,0,1.0
일 개 많고 야마도는 업무 처리하는 공무원들도 많을텐데,0,1.0
요즘 10대들은 우리 때랑 좀 다른 거 같지 않냐,0,1.0
10살차이면 얘도 남자 없이 못사는 타입인가봐,0,1.0
보험 설계사들은 아무나 못하는 직업이지ㅋㅋ,0,1.0
나이가 들어도 성욕이 왜 사그라들지를 않는 거냐?,0,1.0
명색이 조칸데 당연히 가야지.,0,1.0
정신 좀 차려라,0,1.0
얼마나 #@# 죽돌이면 계급이 저래 높아?,0,1.0
이미 글렀네 ㅋㅋㅋ 그렇게 시작하면 답 없음 된다 그랬다가 안된다고 하면 걔 엄청 화낼걸?,0,1.0
키카는 애들 풀어놓고 쉴라고 가는곳이지,0,1.0
그니까 돈도 아끼고 그게 피차 편하지 않나?,1,0.0
남자가 여자한테 다 맞춰주면서 연애하는거 노이해,0,1.0
그니까 말투가 딱 사기 당해서 화 난 말투네 ㅋㅋㅋ,0,1.0
너희 회사 프론트 여비서 생긋 웃는 게 예쁘네.,0,1.0
쟤네 보면 인생 진짜 잘 살아야 된다는거 배울 수 있음,0,1.0
ㅋㅋㅋ 왜그래 존버 승리 공식인거 몰라,0,1.0
다만 마취가 가능해져서 환자 입장에서 덜 괴로운 거지,0,1.0
난 개가 너무 귀여워도 주인에게 허락받고 만지는데....,0,1.0
저 가수를 볼 게 아니라 뒤에 백댄서 봐 봐,0,1.0
아직도 #@# 붙잡고 늘어지는 놈들이 다 있네~,0,1.0
고려장이 왜 있었는지 알겠다,1,0.0
너한테 이런 소리 듣느니 애 안 낳는 게 낫겠다,0,1.0
니 말이 맞다.이 정부에 뭘 바래겠냐?,0,1.0
낙수 효과고 나발이고 그냥 부익부 하자는 거 아니야?,0,1.0
쟤넨 뭔데 또 난리야?,0,1.0
아 그냥 뒤져야겠다. 오늘같이 번개탄 사서 할래?,0,1.0
#@# 저지 세 명 다 #@인간및인간집단.조직및단체.연예기획사#출신이라며?,0,1.0
진짜 헬스장에 여성 사용 금지 걸어야 함.,1,0.0
그런데 내가 봤을 땐 걔네도 너 안 좋아해,0,1.0
그래도 중앙은 합리가 통하지만 지자체는 그렇지 않잖아,1,0.0
나도 살다 살다 저런 트롤은 처음 봄.,0,1.0
본인은 바람 피는거 로맨틱하다 생각하지,1,0.0
잠시만 내가 몰래 찍어서 보여줄게,1,0.0
그냥 잠을 안 자면 돼,1,0.0
너 또 필기 못 했니?,0,1.0
요즘 한강 물 차갑냐?,1,0.0
걔 다 뜯어고친 거 아님? 과거 사진 이상한 거 좀 있던데,0,1.0
"근데 선수들 돈 벌어서 어디다 쓰는지, 꼴은 말이 아니던데?",0,1.0
환경 걱정안해? 기름을 하수구에 그렇게 버리다니. 생각이 없나봐,0,1.0
너 왜 모임에 자꾸 빠져?,0,1.0
대체 넌 했던말 몇 번이나 하는데?,0,1.0
이번 주말에 여행이나 갈까?,0,1.0
이거 그냥 나주면 안돼?,1,0.0
아 개꿀이겠다 진짜,1,0.0
이러려고 촛불 시위를 한 건지 참 통탄스럽다 진짜,1,0.0
다 잊고 어디 여행이나 다녀왔으면 좋겠다.,0,1.0
카페에 아줌마들 출입금지 시켜야 함,1,0.0
종량제 봉투에 넣어서 쓰레기를 버리셔야죠,0,1.0
그럼 지들은 얼마나 잘 안다고 불륜을 쉴드 치냐?,0,1.0
내가 궁뎅이 한번 시원하게 차줄까?글면 나올듯 ㅌㅋㅋ,0,1.0
더 이상해진 것 같아,1,0.0
개한테 쓰는 돈으로 어려운 사람들이나 도와주지,0,1.0
"19살도 있다니, 역시 삼산보다 좋은 고삼이야.",1,0.0
너 여자친구는 성격이 별로 안 좋다,0,1.0
외모 별로로 태어나면 여자는 정말 쉽지 않지,0,1.0
"가해자와 피해자가 뒤바뀐 걸수도 있는데, 일당 중립이 좋을 것 같다.",0,1.0
이런 도둑놈이!!,0,1.0
너도 마음에 든다면 하나 줄게,0,1.0
돈 벌어다주는 남자들만 불쌍하지,0,1.0
너 탈코르셋도 모르냐?,0,1.0
야야 크리스마스에 뭐 해? 남친이랑 보내려나?,0,1.0
신체적 차이가 있으니 인정해줘야 된다는 거지,0,1.0
태조 왕건도 믿거절~,1,0.0
저 여자는 몸이 울퉁불퉁하네,0,1.0
제정신이야?,0,1.0
솔직히 거기가 작으면 남자가 아니지.,1,0.0
"야, 그런 끔찍한 소리를 덤덤하게 하다니!",1,0.0
진정한 여초국가로 발돋움하겠네.,0,1.0
진짜 가만히 있으면 반이라도 가는데 저렇게 참을성이 없을까,0,1.0
ㅋㅋㅋ 니 레이더에 걸리다니 확실하구만,0,1.0
닦는 게 잘 안 돼니?,0,1.0
물 들어올 때 노 젓는다고 #@인간및인간집단.인물.정치인.남성# 이번에 SNS엄청 열심히하네,0,1.0
자매 덮밥 먹어봤음?,1,0.0
#@인간및인간집단.인물.방송인.여성# 팬클럽 단체로 구속해야겠네,1,0.0
남친 아니라 그냥 섹파일 수도 있음,0,1.0
외국은 어른이어도 잘못하면 공개적으로 사과하는 게 참 멋져,0,1.0
그니까 걍 연옌끼리 연애한다고 하면 이제 고마워해야 되는 시대냐 ….,0,1.0
장애인 우선 탑승 제도는 어느 머리에서 나온 제도인지 참나,0,1.0
엄마는 맨날 사랑해서 그렇다고 하지,1,0.0
쟤 감독이랑 사귄다며?,0,1.0
니가 그걸 안 해 봐서 그래.,0,1.0
그래도 데리고 사는 걸 보면 밤에 엄청난가 봐,1,0.0
노래연습이나 더 해야 돼 걔네들은,0,1.0
야동보다 생중계가 재밌어,1,0.0
대마를 어디서 구했어?,1,0.0
뭘 또 따먹혀 같이 즐기는 거지,0,1.0
아니 난 연예인들 싫어해,1,0.0
너가 의사되면 내가 손에 장진다.,1,0.0
맨날 보조배터리 빌리는 친구 때문에 보조배터리가 남아나질 않아..,0,1.0
강아지를 쓰레기통에 버리고 그 위에 벽돌이라니...,0,1.0
거기 사는 사람들은 다 우울증 걸릴 걸?,1,0.0
밤마다 헌팅하러가나보네,1,0.0
이도저도 안 되니 우주의 모든 기운을 모으는 중인 모양이네.,0,1.0
"와 난 그보다 편가르기, 정치질 때문에 학 떼고 나옴",0,1.0
아들이 방에서 저런 걸로 씩씩대고 있으면 부모님 맘이 어떨까,0,1.0
법이 정당방위의 영역을 너무 좁혀놓은게 근본적 문제임,0,1.0
아니 볍신 쓰레기련들이 자기들은 왜 아무것도 안 하려고 하는 거임? 잣 같다 진짜,0,1.0
니가 보기에 잘한 짓 같아?,0,1.0
넌 결혼햇으면서 왜 이제와서 후회하는 거야?,0,1.0
저 사람들 좋아하진 않지만 여기가 북한이냐?,1,0.0
니가 그 말할 때마다 만원씩 적금을 넣었어도 벌써 몇백은 벌었을 듯,0,1.0
지가먼데 그럼?,0,1.0
남친 몰래 원나잇했는데 죄책감 든다..,1,0.0
아 이거 그 내가 저번에 샀다고 한 거 냄새 좋지?,0,1.0
완전 웃김ㅋㅋㅋㅋㅋ,0,1.0
너는 차 안바꿔?,0,1.0
#@#가서 커피나 한 잔 마실까?,0,1.0
귀여운데 왜 그래. 얼굴이랑 잘 어울리는 목소리야,0,1.0
자잘한 걸 많이 사서 그런 거 아냐?,0,1.0
#@인간및인간집단.조직및단체.교육기관#에 비비지도 못하잖아,1,0.0
야 이제 어떤 언론사는 리포팅 못하면 수습사원일 때 그냥 잘라버린대,0,1.0
어휴 이자식 이거 이제 겨우 나갔네.,0,1.0
진짜.. 윗물이 더러우면 안 됨,0,1.0
ㅋㅋㅋ근데 걔는 저말을 진심으로 했었어..,0,1.0
적당한 소비 습관 가지라고 충고 해주잖아 아니면 니가 벌어서 쓰고 다니던가,0,1.0
지나 잘할 것이지,1,0.0
하여튼 이번 대선은 최악 차악 둘 중 하나 뽑기야,0,1.0
"안 치는 게 아니라 못 치지, 규제가 얼마나 많은데",0,1.0
다 그냥 자기가 정치적으로 성공하려는 쇼의 일종인 듯,0,1.0
너는 초능력 얻는다면 뭘 갖고 싶어?,0,1.0
팔자걸음 진짜 고치기 쉽지않다고 듣긴 했었어 나도 바르게 걷는거 연습하는중이야,0,1.0
딱 봐도 #@#에 이득이 안 될 것 같잖아,0,1.0
최악의 세대는 누가봐도 40대 아니냐,0,1.0
너가 보태준거 있어?,1,0.0
#@인간및인간집단.인물.정치인.남성# 대한민국 최초 조폭 내각 구성.,1,0.0
머리카락도 없는데 그냥 자살하는거 어때?,1,0.0
인스타에 헐벗은 애들 보면 진짜 바로 먹어주세요 하는 것 같다고,1,0.0
제복이라고 벗어서 못에 지혈이라도 했다면 뇌사는 막을 수 있었을지도 모른다.,0,1.0
지잡대 나온 애들은 나와서 무슨 일 함?,0,1.0
지가 대표 때 만든 당규까지 무시하네 ㅋㅋ,0,1.0
국산 코로나백신 임상실험 지원하면 뭐 준다는 줄 알아?,0,1.0
ㅋㅋㅋ요새는 안 맞아서 입을 여나?,0,1.0
ㅋㅋ 저런것들한테 세금내는 우리가 안타깝다 ㅠ,0,1.0
드라마랑 현실도 구분 못하냐?,1,0.0
아니 저 여자는 왜 이리 하이텐션이야?,0,1.0
딱 3키로만 빼고 싶다.,0,1.0
미인대회 나간다고 메이크업 받고 의상 빌려놓고 돈 안 준 거 정말 황당하네?,0,1.0
쟤가 버는게 얼만데 장보러까지 가야하나..,0,1.0
같은 편이라 쇼하는 거지,1,0.0
그럴 땐 그냥 군말하지 말고 실력 행사하면 됨,0,1.0
개그도 맨날 똑같아,1,0.0
나도 코인이나 해서 가만히 있어도 돈 복사하고싶다.,0,1.0
싫으면 니가 이 나라를 떠나,0,1.0
똥이 머물던 장소를 씻는다고 똥 분자가 없어질지 궁금하다.,0,1.0
어떻게 그렇게 티나게 그래.. 그러면 눈치채고 도망갈거 아니야,0,1.0
그냥 크고 밤에 일을 잘하나?,1,0.0
"진정 힘든 시민들은 택시 탈 돈도 없네,",1,0.0
머리 숱까지 없으니 더 그럴꺼야,0,1.0
진짜 한국만큼 여자들이 살기 좋은 나라가 어딨냐?,0,1.0
애초에 제대로 된 남자가 잘 없는 듯,0,1.0
서른 넘었잖아ㅋㅋ,0,1.0
왜 그렇게 총을 쏘는 게임을 좋아하는지 알 수가 없다,0,1.0
"여자는 대형견 못 키우게 해야지, 이리저리 끌려다니더라.",0,1.0
꼭 친구없고 놀고싶은애들이 역으로 비난하더라 ㅋㅋㅋㅋ 20대 청춘 못 지내서 배아파?,0,1.0
#@인간및인간집단.인물.정치인.남성#은 이제 끝났지,1,0.0
"어디어디, 바바리 속에 있는 것 심사 좀 해볼까나?",1,0.0
결국 다시 메스를 잡는 칼잡이가 되시겠고,0,1.0
좋아하는 사람 있을 때 얼굴 빨개지는 거 너무 싫어,0,1.0
그래 정신과 의사들 공통된 조언이 부모와 떨어져 사세요라더라,0,1.0
남자가 왜 이리 부실해?,1,0.0
남편 사업한다는데 다 회사차겠지,1,0.0
벌레도 너무 많이 나온다더라 그냥 아파트에서 살면안돼?,0,1.0
그 할머니도 적적하신가보더라,0,1.0
돌은사람이네...,1,0.0
더럽게 안 나오네.,0,1.0
"새가 낮게 날아가요, 비가 오려나봐요",0,1.0
아 그냥 사라져 오지마,1,0.0
"맞아, 얼굴이랑 조합이 안 된달까?",0,1.0
한 나라에서 장난하는 것도 아니고 뭐하는 짓들일까?,0,1.0
쟤가 저런 범죄를 저질러도 빠순이들은 좋아해주겠지,0,1.0
메추리알은 작아서 조심조심 까야겠더라,0,1.0
걔 결혼할 여자 아버지가 어마어마한 부자더라.,0,1.0
주제를 모르고 맨날 잘생긴 척이나 하려고.,0,1.0
정상인이면 지 할일 하느라 바쁘지 생판 누군지 모르는 사람 놀려봣자 뭐가 남는다고,0,1.0
"와, 난 아직 전세인데 대단하다 너",0,1.0
뭐? 단 둘이서? 와 진짜 너 실망 많이 했겠다,0,1.0
우억...물색깔 딱봐도 똥물이네,0,1.0
일본사람들은 등뒤에 칼지내고 있다던데,0,1.0
애인 있는데 남사친 여사친 만드는애들은 뭐임?,0,1.0
왜? 너한테 피해준것도 없고 범죄는 #@#들도 많이 하는데,0,1.0
상식적인 것도 해달라고 징징거리는 것들한테는 곱게 말할 필요가 없지,0,1.0
"와, 나도 얼른 결혼하고 싶다 ㅠ 남친이 결혼 얘기를 안 꺼내",0,1.0
너는 앞으로 하는 거랑 뒤로 하는 거 뭐가 좋냐?,0,1.0
저렇게 사는 사람이 진짜 존재하긴 하는구나,0,1.0
손만 잘 씻으면 다 해결 돼,0,1.0
제발 음주운전은 빡세게 잡자 그놈의 음주운전 때문에 얼마나 많은 가정이 파탄나는거냐,0,1.0
그니까 전세계 통계표 보면 #@#만 거의 불법이더라 그냥 #@#임  빨리 다른나라로 가자,1,0.0
근데 반대로 생각하면 성 판매 경험은 남자 1프로 여자 42.1프로 나온 거 아님?,0,1.0
그럴거면 집에서 폰하지 그냥 ㅋㅋ,0,1.0
#@인간및인간집단.인물.방송인.남성#가 특전사 출신이잖아,0,1.0
정신이 나가도 단단히 나갔구나 너.,0,1.0
너 요즘 왜 그렇게 많이 혼나?,0,1.0
국어 선생님 필요 없겠네,1,0.0
"누가보면 문재인이 국가 건강보험 만든줄 ㅋㅋ 이번정부는 건강보험료 올린것 밖에 없잖아? 기존부터 있던게 대한민국 건강보험이었고, 중국인들 케어해주느라고 국민들 보헝료 올린게 문재인케어냐??",0,1.0
그럼 지금 내 옷은 옷이 아니고 쌀포대냐?,0,1.0
머리 빨리 기르고 싶다.. 왜 안 길지?,0,1.0
결국엔 본인들이 다 초래한거라고 볼 수 있지,1,0.0
앞으로도 내가 뭘하든 상관 좀 하지마 제발.,1,0.0
응 그래서 좀 쫄리는데 돈 벌어야지,0,1.0
머리 아픈 거 같은데...,0,1.0
키 작은 사람들은 결혼하면 안 됨.,1,0.0
몰라서 묻는거야?,1,0.0
아킬레스건 끊어져도 현역인 거 아냐?,0,1.0
"한쪽이 없어지면, 다른 쪽이 힘들어진까 속으로는 같이 흥하자는 멘탈리티지",0,1.0
너 지금 그게 여자가 할 소리야?,0,1.0
사촌동생 10년 만에 만났더니 가슴이 완전 완숙이야,1,0.0
어 저기 니 여친 지나간다,0,1.0
남자들 허세 심하고 입이 거칠어서 여자가 더 편함,0,1.0
리유저블컵이 뭔지는 알고?,0,1.0
이제까지 입이 근질거려서 어떻게 살았대냐?,0,1.0
ㅋㅋㅋ아니 무슨 법인데?,0,1.0
그러게. 넌 그래서 한두번 일낸 게 아니잖아. 난 달라.,0,1.0
어줍잖게 혐오 조장하지 마라,1,0.0
나는 애를 낳으면 안되겠네 ㅋㅋ,0,1.0
남자들 군대 다녀온 얘기 안 할 수 없나,0,1.0
저런 여자랑 결혼하면 좋겠다,0,1.0
"저기요, 뒤지고 후회할거에요?",1,0.0
현실적으로 차사는것도 무리고 그 차는 분수에 안맞는거 같아,0,1.0
엥 너 안티 페미임?,0,1.0
더 때려줭,0,1.0
여자 만나보긴 해봤고?,1,0.0
오늘 오전에만 남자가 여자 죽인 기사 3건은 본 거 같은데;,0,1.0
왜 음주단속을 하이패스 나오자마자 하는겨,1,0.0
눈 쳐다보면 약간 혐오스러워.,1,0.0
아저씨가 먼저 좀 하시지요?,1,0.0
ㅇㅇ 근데 밥 한번을 안삼,1,0.0
저럴거면 내가 가서 차는 게 낫겠다,0,1.0
난 진짜 억지로 하려고 해도 안 될 것 같은데,1,0.0
니가 그렇게 떼 쓴다고 달라질 일이 아니야,0,1.0
야 니 차는 뭐 이리 많이 긁혔냐,0,1.0
뭔소리 가슴 납작해서 만족 못햇음,1,0.0
