text,label
나 자세가 너무 안좋아서 요가를 배워볼까 하는데 어떻게 생각해?,0
걔는 면상이 너무 구려서 안됨 ㅋㅋㅋ,1
운동도 좀 해야 회복이 빨라.,0
음주운전 처벌 강도 높여야할듯..,0
그래~ 니 말이 맞아~,0
개줌마 몸통박치기 개빡쳐서 줘팰뻔 했다,1
그게 왜 궁금하냐. 니 머리통 뽀개 보면 될 걸.,1
"야, 트랜스젠더 여성이 여자 화장실을 이용하지 못하게 한 게 인권 침해래.",0
돈이 없으면 애랑 손잡고 자살이나 해,1
회식했는데 여자애가 완전 기절해서 집이 어딘지 확인중,0
애들도 있는 40대 가장이 그 자리에서 엄청 얻어 맞았대,0
온 나라를 정신병원으로 만들어도 치료불가한 정신병이 사이비임ㅋㅋ,1
똥가창력이 언제부터 가수였나,1
서울 갔더니 이쁜 여자애들 많던데 나는 못 사귀니 우울하다.,0
주식해서 떼돈 벌고 뒷줄 밝혀지니까 톡꼈다?,1
차선을 혼자 다 막고 가시잖아요,0
나 그냥 다이어트나 할까 봐.,0
너 애정결핍이야?,1
고양이 목에 방울 달면 너무 시끄러울려나,0
야 난 대신에 밥에 별로 돈 안 쓰잖아.,0
니부터 노잼인데 주변에 웃긴 사람이 있겠냐?,1
그래서 네가 잼민이 수준에서 발전이 없는 거야,1
걔네는 좀 서 있어도 티도 안 나 어차피 비실거리는 것들이 뭐가 힘들다고,1
기술자들은 다 음침하게 생긴 것 같냐.,0
부장님 저 여자라고 지금 차별하시는거에요?,0
저 군번 없어요,0
여자들은 총알하고 남자 중에 뭐 하나를 받아들여야 한다면 총알을 선택해야함.,0
잘못된 건 고치며 살면 좋지 뭘 그러냐.,0
사실인 걸 말해준 것 뿐이야,0
"알지알지, 애기도 있잖아 #@인간및인간집단.인물.인물_무정보.남성# 였나?",0
거의 공포영화 수준인데?,0
자살폭탄 조끼입고 달려드는 IS 보면 무슨 생각들어?,0
윗집 애들 밤마다 뛰어 다녀서 맨날 잠도 못잔다. 미칠거 같다. 조용히 해달라고 말해도 안듣더라,0
그럭저럭 열심히 하고 있는 중이야,0
아무튼 나는 내갈길 갈테니 잘가.,0
쿨찐,1
뭐 맨날 오라가라야 지는 다리가 부러졌나,1
많이 먹어서 살이 찌는걸 알면 줄여야될거아니야? 멍청하네 역시,1
비둘기들은 참 행복해 보여.,0
유저들 개돼지로 보는 #@인간및인간집단.조직및단체.기업#는 망할 때가 됐음,1
어쩐지 요즘 중국인들 엄청 많더라,0
일도 안하면서 무슨 양심으로 밥 처먹고 다니는지 모르겠네,1
아이돌 오디션 프로 봐봐,0
리제명동무가 대통령님이 되시먼다해결된다 투표들 많이들 해라,0
와 진짜 대단하다 나는 죽을뻔했는데,0
배고프다 우리 #@# 새로나온 메뉴 시켜 먹을래? 그게 그렇게 맛있다던데,0
나 머리 기를지 자를지 너무 고민 된다. 너무 기르긴 했어,0
저렇게 등껍질도 같이 나오는거야?,0
근데 그거 네 얘기니...?,0
그런 앰생 컨셉이 방송에서 먹힌 거지,1
최여사님 부탁이니까 잠잠코 있어. 니가 나설 일 아냐.,0
너 맨날 애들한테 돈 빌리고 갚지도 않잖아,0
저 손님 매일 와서 행패를 부려,0
다음 주에 소개팅 하나 잡혔다,0
내가 어떻게 도와줄까??,0
지금 #@#이 우리 적국인 거 잊었냐?,0
지는 해보면 뭐 얼마나 해봤다고 ㅋㅋ,1
뇌에 주름 하나 없을 것처럼 생겼네,1
영국에서 발표한건데 온라인상에서 연예문제로 도움을 받는것도 남자가 여자보다 더 많대,0
나 너무 알바가 힘들다..,0
그래 손절은 안하고 적당히 거리두는게 좋은듯,0
이게 말이 어렵다고?,0
미국 농구 선수인 #@#은 오늘도 NBA 경기에서 또 졌데,0
전범 국가끼리 물고 빠는 거 레전드네,1
빨리 가서 클레임 걸고 환불해.,0
아.. 진짜 기차역에 노숙자들 보면 걍 안쓰럽기보다는 더럽고 짜증남.,1
그거 범죄야 빨리 경찰서에 몰랐다고 하고 돌려드려,0
#@#을 갈거면 유학을 왜가냐 ㅋㅋㅋ 최소 선진국은 가야될거아니야 후진국을 왜가 냄새나고 더러운데,1
공무원 준비를 하라고?,0
얘네는 한 번 일등하더니 이번 미션은 못 하네,0
"와, 맨날 누워있는 애가 공부하는 티 내고 싶어하는 거 역겹다.",1
보통 사람들이 종특이라고 부르긴함.,0
너 눈으론 너 머리 상태 인식도 못해?,1
"한녀 전형적인 질투심이 발휘되는, 보적보의 현장이지",1
대학교 가면 남자들 여자 얼평 많이 함?,0
무슨 킹콩이냐? 돼지같아서 살살 걷는것도 못하냐,1
#@인간및인간집단.인물.방송인.여성#너무 귀엽다 나랑 동갑인데 동생이라고 부르고 싶어,0
나랑 화장실 같이 가주면 안돼?,0
맞아 경상도 쪽이 유독 심하더라,0
나 요즘 요가배우고 있어서 긴장이 많이 풀려있어,0
골 빈 애들은 몸으로 때우는 거지 뭐 자연의 이치임,1
요즘 배달 음식들이 점점 비싸지는 것 같아,0
도저히 끊을 수가 없어서 그래,0
이번에 코인 폭락했더라,0
넌 어깨는 깡패인데 다리는 약쟁이 같아서 꼴보기 싫어,1
ㅋㅋ 그런 의미에서 너는 시집은 다 갔네?,1
니도 참 정성스러운 정신병같아서 거른다,1
맞아. 저런 옷은 마를수록 더 착붙이더라.,0
너 요즘 무슨 게임을 그렇게 열심히 해?,0
그럼 너는 친구들 따라서 담배로 지지고 야구방망이로 패는 게 정당하다고 생각해?,0
나도 너 성에 안 차서 바람핀 거니까 상관없어,0
오늘만 있다가 갈테니 걱정 마.,0
진짜 콘서트 가니까 신나고 너무 좋았음.,0
나 #@#에 그냥 글 짧게 적었는데 다들 좋아해주더라,0
그런 소리 할 때 거울이나 한번 더 보셈.,1
알겠으니까 그만 좀 하지?,0
어제 길가다 술취한 사람한테 맞았어.,0
아 나도 그 생각ㅋㅋ귀척에 억지텐션 곧 상폐각일 듯ㅋㅋ,1
ㅋㅋㅋ 그건 인정이지 좌빨 문화잖아 다,1
거기까지 들어가서 욕할 여유따윈 없지,0
도박장 주가 떡락한드아,1
무슨 일 있어?,0
그딴걸 왜함 진짜 시간낭비임. 관심종자들이나 하는거임,1
벌써 연말이야.. 또 이렇게 나이를 먹는구나,0
버럭하지마세요,0
선택적 자살러 또 저러네,1
야 그거 굉장히 모욕적인 말인데,0
정작 중요한 때에 도망가네,0
아니 실패야.,0
진짜 술을 먹으려면 택시를 타지 왜 차를 가져가?,0
엘리베이터 안에서 아이가 날 보더니 뒤로 숨었어,0
맞아 ㅋ 자기들이 선택한 길 이면서 자기들이 힘들어함,0
네가 짜증나게 만드니까 그렇지.,1
귀여운 면이 있잔아 ㅋㅋ,0
아니거든? 누가 됐든 얼평 섞인 말하는 건 진짜 선넘는거야,0
나도 연락을 안해봐서 모르겠네,0
아주 인성이 개쓰레기들이네,1
이유도 없이 내 말에 반대하는거야?,0
와 그게 오늘인지 몰랐네.,0
연예인들은 결혼해도 예쁘네,0
그러게 생각이 없나? 저렇게 버리면 당연히 알 텐데... 숙소 앞에 버리는 것도 레전드네 ㅋㅋㅋ,1
누가 보면 자기가 쭉쭉빵빵한 연예인인 줄 ㅋㅋㅋ,1
그 가수에 그 팬이지 수준 안봐도 딱 나오죠?,1
야 누구나 원하는 일이지.,0
그럼 불쌍하다고 보호하라고 난리치지말고 니가 데려다가 키워,1
어느 정도 생기고 키 크면 그 아우라 못 이겨,0
밤 새면 몸에 좋지 않아,0
농담좀 좀 심하게 해봤다ㅋㅋ,0
저런 인간에게 조문하고 슬퍼하는 인간들 보면 진짜 어느 세상에 내가 살고 있나 싶다,1
주로 커뮤니티에서 뭘 하는 거야?,0
엥 그래?,0
나는 내가 능력껏 벌어서 적어도 쟤네보다는 사회에 기여한다고 생각해,0
명절 때 누가 경비실에 유통기한 1년 지난 통조림 세트를 경비아저씨 한테 선물이라고 줬대. 아저씨 불쌍해,0
"나 요즘 일본어 공부하고 있는데, 재미있더라",0
사기를 쳐도 돼지 우리를 사람 운반하는 똥차로 보이게는 해줄테니 헛소리 말고 맡길 수 있을 때 맡겨라,1
너 아는 저 형은 몇살이야?,0
너는 사람 처럼 생기지도 않았어,1
요즘 글들 말하는 꼬라지 보면,1
야 나 오늘 남자친구랑 헤어졌어.. 하 진짜 허무하다,0
그러게 저 만화는 2화 작가부터 노답인데,1
학교 실습실에서 수업 하다보면 꼭 수업중에 딴짓 안하고 공부 안하는 애들 많더라,0
아 내일 월요일 실화야?,0
나는 그 사람이랑 지내는 게 별로 내키지 않았어.,0
이 거짓 선동꾼아 입만 열었다하면 거짓말이네,1
이 인간아 술좀 작작 마셔,0
쟤는 아이돌인데 왤케 못생김?,1
그건 좋은데 너무 나대니까 꼴불견이잖아,1
하여간 나대는 거 하나는 월드클라스.,1
의젖인 게 뭔 자랑이라고 말하고 다니냐,1
반박하고 싶은데 공감가는 부분도 있네.,0
아 웁스 사람이셨구나 죄송한데 전 심해어 닮은 사람이랑은 못 사귐요,1
몸으로 배우면 돈 다 태우고 자살하든가 주식을 끊든가 하겠지,1
"떼 돈은 벌고 세금은 안 내고, 날강도들이 따로 없네",1
그건 잘 모르겠는데 계속 안 내고 있는 거 같더라고.,0
이 여자 화장 지운거 봤냐,0
예쁜 여자 진짜 아무 쓸모 없다,0
넌 상받을 주제가 못된다,1
나 키큰거 같지 않아?,0
야 니 솔직히 왕따지ㅋㅋㅋ,1
저거는 사고라기보다는 자살 로드킬 아니냐?,1
이러니까 국민들이 개돼지 소리를 듣는거야,1
의사들은 얼마나 열심히 공부했을까?난 공부 진짜 싫은데,0
좀 덜 티나는 거 끼면 괜찮을 것 같긴 하네,0
능력 떨어져서 남들 다 하는 것 못하면 구걸은 다른 데 가서 해라,1
그분들에겐 그게 할일이란다,0
바보같이 이랬다 저랬다 하지 말고 똑바로 말해.,1
응 너희 모부가 더 그지야,1
저딴 애들이 한류 어쩌고라니 나라 망신 쟤가 다 시킴,1
아이씨 자리좀 넘지 마소 나도 장사 해야될 것 아니오,0
그걸 또 횟수채우고 상장받고 자랑한다고 올려요 개패고싶게 진짜 ㅋㅋ,1
쟤네는 꼭 저렇게 엥엥거리면서 울더라,1
순수하다는 사람이 이 시국에 술집에서 늦게까지 있다가 경찰한테 잡히냐,0
사회 생활에서 여자라는 생물이 뻔뻔한 거는 디폴트 값이라 생각하고 살아야 한다.,1
솔직히 걔가 아깝다,0
개만도 못한 주인을 따를것 같아?,1
선배가 후배들 앞 길 막고 다니네ㅋ,1
너는 너가 해야 될 일은 다 짬때렸으니까 그렇게 한가한 소리가 절로 나오지,1
#@인간및인간집단.인물.방송인.남성# 프랜차이즈 도대체 왜 인기있는 거냐,0
나는 괜찮던데 말이야.,0
내가 분명 열시 넘어서 술집 들어가는 사람 봤는데.,0
너나 잘해,0
ENTP 개짜증나네,0
조선상놈 시정잡배들은 교미를 법적으로 막아야함,1
성형외과 의사들이 돈 제일 잘 벌고 꿀이야,0
국개의원들 부업으로 개그도 하는 듯 ㅋㅋㅋ,1
휴대폰 주웠는데 무슨 사진 있는지 털어볼까?,0
진정하고 이성적으로 대화해보자,0
그리고 애스크에서 저런 워딩 쓰는 아이돌이 있었다고? 이름을 말해봐,0
미안 그냥 관심 받아보고 싶어서 그랬어...,0
저 책은 진짜 명작이야,0
애꿎은 여자들만 죽어나는 듯,0
우리 내일 같이 점심먹을까?,0
혼자서 카페 가서 음료도 못 시키는 찌질함.,1
요즘 변호사가 예전 같지않다던데,0
돈 들어오면 남친이랑 호텔 뷔페 뿌시러 가야지.,0
이상하다고 솔직히 말해 줄 친구도 없나봐,1
내말이 그냥 입다물고 응원이나 할것이지,1
로제 떡볶이 맛있더라 당면 추가하면 그거 완전 대박,0
저런 놈들은 탈모빔 맞아서 참교육 좀 받아야한다,1
다른 사람도 아니고 지 아들을 태우고 술 먹고 운전을 하는 게 인간이야?,1
진짜 난 서양남만날래.,0
절도 있고 그런게 매력이더라고 춤은,0
공공 화장실에 뭘 기대해,0
뇌절한 놈이라 충분히 가능했겠지,1
잘난척 하는것이 니한테 뭐 피해주나?,0
쇼핑몰 사장님 몸매봐,0
야 나 지갑 잃어버린 것 같아,0
난 저런 사람 뽑은 적 없는데 왜 내가 대가를 치뤄야하지?,0
그 물건 사지도 않으면서 먹는 사람들,0
저런 데 좋다고 쫄래쫄래 가는 것도 한심하다,1
완전 개돼지들 천지임,1
기독교인들 소개팅 어플은 왜 있는거지??,0
ㅋㅋ 그런 거였나?,0
피부도 진자 좋고 예쁘게 생겼다 저 여자,0
선생님 애를 몇명이서 왕따를 하는데 어떤애가 가만있어요,0
배가 불러서 장사하기 싫으신 모양이네,1
그래요?그럼 경찰불러서 한번 확인해보까요?,0
지금 말려도 시원찮을 마당에 기자 눔 약팔고 있지.,1
실제로 보면 그런 뚱땡이는 진짜 두발로 걷는게 기적인듯.,1
벽에 똥칠할 때까지 살 작정인가봐,1
응 해서 먹는 것도 돈이 꽤나 들더라고.,0
#@인간및인간집단.인물.방송인.남성#못생겼다고 하는 사람이 있음?,0
너네들은 가장 존경하는 사람이 누구야?,0
사투리 쓰는 게 뭐가 어때서,0
니 얼굴이 이쁘면 도른거지 킹콩아,1
무식한 거 티 내는 방법도 가지가지구나,1
그렇게 하고 싶은가?,0
#@인간및인간집단.인물.정치인.남성# BTS 이용해먹고 이번엔 김연경 숟가락 얹기 #@#이한테 배웠냐?,1
어디가 근육임? 개나소나 근돼라 하노,1
지금 폐드립이 문제다 애기하고있는데 니가 그 말을 하면 어떡함..,0
넘 훌륭하게 조율해서 놀라 자빠질 지경이다,0
너 혹시 #@# 하냐?,0
완전 이혼사유야 이혼사유ㅋㅋㅋ,1
걔네들 웃통 벗겨 봐,0
닌 키부심 부리는 기린상이면서 ㅋㅋ,1
왜 너네 3년도 넘었잖아 잘 사귀더니 싸웠음 ?,0
아 네^^ 당신은 유병장수 하세여,1
멍청하고 골빈 애가 우리랑 같은 페미인게 너무 창피해.,1
뇌세포 수준이 불가사리냐?,1
사람은 가치관이 변하잖아 페미니스트 하는 사람들도 나중에 후회할 수 도 있겠지?,0
러시아 누나 불러서 했음ㅋㅋ,0
소방관 일이 화재 사건만 처리하는 줄 아냐?,0
"저런 과한 타투는 그냥 지저분해보임, 낙서같아",1
남녀가 바뀌면 성희롱 해당된다고 보겠지,0
그냥 올림픽 공원에 버려,1
애기 환자들은 혈관 찾기가 유독 힘듭니다,0
저것들은 잠도 없나,1
인생 포기하고 싶다 ㅋㅋ,1
양심없네. 꼴보기 싫다.,1
이게 뚤린입이라고 막지르네 저리가라 좋은말할때,1
이거 모자 예쁘지 않냐?,0
#@인간및인간집단.인물.정치인.남성# 주변은 부동산 투기꾼들이 드글드글하구만.,1
여자도 보는 눈 있어.,0
이번에도 음식 한대?,0
그래도 집에 가야지.,0
냄새나 담배는 밖에 나가서 좀 펴,0
니 변이나 쳐먹어라 말귀 못 알아 먹는 놈아,1
반찬통 많던데 반찬 좀 챙겨줘. 너만 배불리 먹지 말고. 기분 더럽게,1
갈 일도 없어,0
얘 옛날 사진 보니까 지금 모습 대박이다.,0
이런 언론사는 폐간이 답이다,1
니 얼굴은 돈 갖다줘도 안 찍어줄 것 같으니까 걱정하지마ㅋㅋ,1
그런 거 보면 돈이 지능이랑 아무 관계 없는 것 같아. 자본은 능지 없는 애들 사이에서 돈다,1
왜? 대머리에 트라우마 있어?,0
뒤로 좀 돌아줄래 너는 뒷모습이 색기가 좀 흐르거든,0
그 여성분이 엄청 말하기 능력이 좋던데,0
이 세상 다 자기같은 줄 아는 커뮤찐따의 정신승리 ㄷㄷ,1
어제 이사 왔더라,0
다리 삐끗했는데 한의원으로 가볼까,0
그게 무슨 개뼉다귀 같은 음모론이냐?,1
너도 노력하면 충분히 매력이 생길 수 있어.,0
왜 그렇게 말하는지 알아?,0
난 빅사이즈 모델을 욕하는 사람도 어느 정도 이해는 가.,0
그냥 저런 애들 피해다니는게 더 편해,0
야 쟤가 노트정리를 그렇게 잘한다더라,0
나는 마른 사람이 부러워,0
ㅋㅋㅋㅋㅋㅋ 그러니까,0
중국인 십육억 명 사라진다고 이 지구 안 망해,0
나 24살 아단데....,0
아 나 오늘 #@# 하는데 너무 과장 광고가 많아서 신경쓰여,0
어차피 바닥민심은 정권교체인데 ㅋㅋ,0
아니 내가 미쳤냐 꼴통들이나 하는 일을 내가 왜 하냐.,1
왜 저렇게 빨리 가?,0
요즘 젊은 애들은 아주 글러먹었어,1
나 첫 남친 생겼는데 보통 더치페이 하는게 맞나?,0
학교 가요제 준비해야 하는데 어디서 하지..?,0
예쁘고 말고를 떠나서 인성더러우면 그냥 사람취급하기싫음,1
너 같이 애매하게 멍청한 놈들이 항상 어장에 살더라,1
일 좀 그만 하고 싶다,0
난 플러스 사이즈 모델이라는 말이 너무 불쾌해.,0
치킨먹자 나배고파,0
반지하가 사람이 살 곳이냐? 옷에서 곰팡이 냄새날 것 같아.,1
그렇네… 나이 먹고 돈 밝히고 속물이네ㅋㅋㅋ,1
시벙생이가 죽지않을만큼 패도 되다는거지.,1
"#@인간및인간집단.인물.인물_무정보.여성# 이대 입학 복구시킨다면, 20만 소머리들의 진정성을 믿으마.",1
왜 또 시비야?,0
이제 짜장 분리수거하면 그것보단 나은 인사가 되겠지,1
뭔 헛소리냐?,0
진짜 지금 정권은 문제 많은 거 같애,0
진짜 잘생겨서 알바하던 모든 애들이 좋아했는데,0
코로나때문에 다들 기피하는데 왜 집합을 하는거지?,0
웬 성인병?? 너무 뜬금 없는데?,0
"저번에 남탕 주작도 아님말고 하더니, 한남의 역사 여기다 다 아카이빙해야함",1
돈도 없으면서 욕심만 많네,1
너랑 나랑 20년 지기지?,0
직장 다니면서 공부하려니 너무 힘들다,0
아 정곡을 찌르네..,0
평상시에 일본 옹호할 때부터 알아봤다…쯧쯧.,1
야 너 아직도 오징어 게임 안 봤냐?,0
우리 아파트에서 개가 사람을 있었어.,0
너네 부모님 돌아가셔도 괜찮냐? 말 함부로 하지마,0
이 영화 요즘 사람들이 많이 보던데,0
왜 나 재능 있음 한번 봐봐,0
장난 하지 말아요.,0
관찰형 예능이 시청률이 잘나온다고 하더라,0
조선녀한테 통장을 어떻게 맡겨 ㅋㅋㅋ,1
꼭 더러운 의도로 보는 건 아닐텐데,0
괜히 깡패 건드렸다가 해코지 당하는 것보다 낫지.,0
요즘 과자들 넘 양이적다,0
넌 사귀고 싶어도 아무도 안 만나주잖아?,1
중립이라 하면 욕은 덜먹지 ㅋ,0
저게 디저트냐 돼지 사료지,1
뭔소리야 지도보면서 제대로 가고있는데,0
정치글 여기에 적지 마세요,0
하아 나도 쟤처럼 해외여행에 외제차에.. 소원이 없겠다,0
어제 공포 영화가 너무 무서웠어.,0
저렇게 살만 디룩디룩쪄서 못생겨가지고 스스로 창피하지도 않나봐,1
다른 여자랑은 다른느낌이야,0
저 연예인이 방송에서 자긴 미인은 아니라던데..,0
트럭시위 하는 #@# 직원들한테 #@인간및인간집단.조직및단체.동맹#이 도와준다 했다가 단칼에 거절당했대.,0
괜찮아 #@인간및인간집단.인물.방송인.남성#은 니 얼굴 보고 도망갈 거야,1
요즘 기업들 블라인드 채용 많이 하던데 괜찮나?,0
월삼백이상 못벌면 그게 직업이냐 알바지!,1
여자 아이돌은 모태솔로 많지 않아?,0
아 그래서 자가격리도 안하는거네 #@#인인거 몰랐음,0
이러다가 오늘 나 술똥싼 것까지 기사에 나오겠음,0
핵은 있을 듯,0
넌 애가 왜 그렇게 음침하니 화장도 하고 좀 꾸며 봐라,1
원래 술이 잘 안 받는 체질이라 그래,0
그런 말 좀 하지 마세요.,0
문과 치고 제대로 일할 줄 아는 인간이 하나 없음.,1
얼굴형부터가 그냥 연예인인데?,0
이야 진짜 못생겼다 내 발톱처럼 생겼네,1
난 진심으로 추천한건데.. 그리고 그렇게 욕 할거면 너가 알아서 정해,0
백신 화이자가 낳냐? 모더나가 낳냐?,0
너희도 노력하면 흙수저 벗어나 성공할 수 있다고 기망하는 것들.,1
그게 무슨 상관이야 아프면 병원에 가는거지.,0
콩깍지 단단히 씌였네,0
저딴 쓰레기같은 인간한테 배운 님 애도 쓰레기일듯,1
스토킹 하는 건 나쁜 짓이야.,0
뭐라는거야 나 맨날 씻는데,0
둘다 콧볼 축소 수술 좀 해야될듯 돼지같이 생겻네,1
"얍삽한 놈, 어디까지 버티나 보자.",1
뻔뻔한 걸론 #@인간및인간집단.인물.정치인.여성#도 안 밀리겠던데...,1
쟤는 곧 결혼한다고 열심히 돈 모으더라~,0
되게 맛있게 잘 먹더라,0
아마도 내가 먹고싶은 걸 먹어야지,0
그냥 보고만 있어도 냄새가 날 것 같어,1
너네 어머니 우는 소리도 안들리니?,0
다 저게 진짜 십자가냐 온갖 사이비 투성이지.,1
아 미안 그런 뜻은 아니고,0
이래서 아무나 다 하는 일은 무시 당할 수 밖에,1
으이구 구질구질하긴! 그래서 제대로 된 거 사라고 했잖아.,1
10년 전 집나가더니 아직도 버릇 못 고쳤어? 사춘기냐?,1
왜?난 대학도 나왔는데?,0
그정돈아닌데 내생각에 좀더 나으려는 의지가 필요하다고 봐서,0
상사가 하는 말 잘못 알아듣고 출근했다가 회사 문 닫혀 있어서 집 가는 중이야,0
내 친구가 남자친구한테 생일상 차려 줬대,0
나 어제 그 사람 봤는데 되게 잘생겼더라,0
결혼하든 이혼하든 알 바야?,0
카페 짓고 겁나 비싸게 받는 장사꾼들이 사람들 등쳐먹는거지 뭐겠냐~,1
옷이고 신발이고 가방이고 뭐든 그 자식 찌꺼기만 받았어요,1
문도 못 열겠는데 어쩌냐..,0
한 두 번이 아니니까 말하는 거잖아.,0
안타까운 현실이지 뭐.,0
그래서 기자들도 욕을 하나 봐.,0
야 네 남친 완전 문신충이더라?,1
그것도 하나의 패션인데?,0
우리 사회에서는 색기가 있는 여자라는 평판은 긍정적인 어감이 아닌걸 모르나? 니 쪽바리야?,1
여자들은 왜 그럴까?,0
가족끼리 그러는거 아냐,0
아무리 면접관이라도 그렇지 진짜 인성꼬라지 봐라,1
동네분들도 나눠주시던지 하세요,0
누나 내일 약속시간에 나가면 되죠?,0
