text,label
아르바이트하시는 것 같은데 인기 많을 것 같다,0
나 여자 좀 소개해주라,0
솔직히 #@인간및인간집단.조직및단체.교육기관# 학생들한테 실망스럽네,0
헐 왜이렇게 색기가 넘쳐,0
그때 너 아르바이트하는 곳에 손님이 강아지 데리고 온댔잖아! 요즘도 와?,0
넌 남친이 여사친 만나는거 괜찮아?,0
그건 니가 보는 눈이 없고 지적 수준이 낮아서 그런 거야,0
진짜 안타깝다 어쩜 저렇게 나라를 지킬까 난 군대가지말아야겠다,0
오늘은 사거리에 있는 카페에 가자,0
너 그거 빨리 해야하는 거 아니야?,0
중국은 어딜가나 이렇게 법을 안지킬까?,0
내가 들었는데 저 사람 정신과 다닌다더라,0
여자 연예인이 클럽가서 남자를 만나든 말든 신경쓰지 마라,0
이번 영화 너무 무서웠어,0
와 진짜 키도 상대적으로 크잖아 남자들은...,0
지금이라도 현실을 자각해서 다행이다.,0
필요없다니 정말 너무하네... 알았어...,0
저기 점자도서관에서 나온 학생들 아니야?,0
기자들 요즘 시험 안보냐?,0
네가 그런 사람만 만난 건 아닐까?,0
맨날 내가 고민해야해?,0
왜 굳이 안해도 될 성희롱을 해대는 거야,0
병원 간다며. 서둘러,0
엄마가 이번에 월급오르면 올리주께 우리딸,0
내가 이렇게 생겼다고 그런 짓은 절대 안한다,0
나오늘 중고거래 하다가 완전 스트레스 쌓임,0
인생 루저처럼 방구석에서 게임만 하는 너보단 재벌들 빨아주는 게 더 가치있는 일이지 ㅋㅋㅋ,0
공부를 하든 기술을 배우든 뭐라도 꼭 해라,0
저기 맛있나봄ㅋㅋ 다 줄서있네 우리도 메뉴보자,0
#@인간및인간집단.인물.정치인.남성#도 다시 보게 됐다,0
내 옆에 새로온 직원 혼잣말에다가 한숨 까지 듣기싫어죽겠따,0
너 추석에 성묘 안가니?,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 웃기다 나 다크써클 겁나 내려옴,0
그렇겠지요. 어디서나 본인이 짱을 먹어야 할 테니까요.,0
야 솔까 #@# 보면 누구 까는지 딱 나오지 않나?,0
보고싶으면 어떻게 해서든 볼 수 있었던 거 아니야?;,0
우리도 할로윈 때 같이 놀러가자규,0
에이 완전 다르긴하지 근데 다를 수밖에 없지,0
와 저렇게 도촬을 하다가 걸렸다고?,0
너 말이 맞아.,0
#@인간및인간집단.인물.정치인.남성# 인상도 만만한 건 아닌데 싹 잊혀졌네. ㅋ,0
느그 머리가 비어서 이해 못하는 건 아니고?,0
여장하는 게 즐거울 수도 있지.,0
그렇게까지 따라가고 싶을까,0
남자들은 한 달에 한 번씩 배 안 아파서 좋겠다,0
이걸 물건이라고 팔아요? 환불해주세요 어이없네 진짜,0
처음에 학벌 안 물어봤어?,0
질병관리청 이번 코로나때 고생했지,0
너는 어른 한테 그게 무슨 말버릇이냐,0
딱 반반씩 내고 싶은가봐...,0
못사는 곳애들은 못배워서 그런지 엄청 피곤해.,0
필라테스 예쁜 운동아닌데 하다가 거울 보면 진짜 못생긴 내가 있음 초반이라 쌤이 약하게 했데,0
술 취했다고 해도 할 말 못 할 말 구별도 못해요?,0
엄마도 알면서. 게임을 못하잖아. 그게 얼마나 싫은 일인데. 모른척해?,0
그 사람들 사정이 일을 할 수가 없다고 하잖아,0
윗집 소음 때문에 잠을 못 자겠다,0
#@인간및인간집단.조직및단체.가수그룹.여성#이라길래 케이크 말하는 줄 알았네,0
그냥 #@인간및인간집단.조직및단체.가수그룹.여성# 자체가 인기많아서 #@인간및인간집단.인물.방송인.여성#도 자연스럽게 인기 많은거같아,0
며칠 했는데 그래?,0
난 요즘 감성 브이로그 잘 안봄,0
야 속사정은 들어봐야지 진짜로 죽을 짓을 했을 지 어떻게 알아?,0
이번 추석에 제사 지내냐?,0
그런데 계속 생각이 나,0
성기 모양이랑 경험 여부는 상관 없다던데?,0
전 집주인이 뜬금없이 문자함,0
왜 여자친구가 잘 못해주나?,0
"오늘 여친이 임신했다. 차 바꾸는 것 때문에 결혼은 내년으로 잡았는데, 결혼부터 먼저 해야겠다.",0
올때 치약 좀,0
니 도대체 뭘 찾길래 몇 시간동안 검색하고 있냐,0
그건 맞아 보기 싫긴 해.,0
요즘 운동할 시간이 없어서 그럼..,0
오늘 주민센터 안내문이 중국어로 안되어있다고 따지던 짱깨 봄,0
제발 마스크좀 쓰고 돌아다녀주세요 마스크없으면 가게에 들어오지마세요,0
이거 이번에 최신 유행 트렌드야.,0
우주 최강 관종이 목숨을 끊으면 끊었지 SNS를 끊겠냐,0
나 요 앞까지만 우산 씌워줄 사람,0
적어도 여당 쪽은 절대 뽑아서는 안된다.,0
ㅇㅈ 솔직히 너무 힘들다. 일하기,0
야 얼른 벗어 빨리하자,0
그래도 우리 여행 많이 다녔어.,0
결혼하고 너무 변한거 알아?,0
넌 군대나 빨리 갔다와,0
나중에 더 가져가면 되는데 안타깝다.,0
#@인간및인간집단.인물.정치인.남성#형은 가끔 팩트로 너무 조져놔서 미워지다가도 미워할 수가 없어.,0
나도 앞으로 조심할게.,0
이 기사 읽어봤어?,0
네가 모르는 것 같아서 ㅎㅎ,0
쟤는 집에서 가정교육을 어떻게 받은거야?,0
#@인간및인간집단.인물.정치인.남성#은 전생에 뭔 죄를 지었길래 이러냐?,0
ㅋㅋ 그럼 나 만나지 말든가,0
자진하차도 좋은 생각일 듯.,0
아니 모를수도있지. 별로 쓸일 없잖아.,0
SNS에서 하는 광고나 후기 다 주작아님?,0
헐 대박 누구 봤는데??,0
그럼 단물만 쪽쪽 빨아먹고 버린거야?,0
하긴 저렇게 큰 돈 버는데 저런 것쯤은 감수하겠지,0
조만간 중국에서 문징어 게임도 나오겠다. ㅋㅋㅋ,0
동네 미용실 갈때마다 머리가별로 마음에 안들어서 비싼 샵한번 가보려는데 어때??,0
즐거운 마음으로 워크숍 온 건데 팀원들 때문에 개빡치네,0
음식 다루는곳 절대 하지마 특히 술 까지 있으면 진상 많음 ㅜ,0
이미 정해진 거 다시 안한다고는 안 하겠지,0
스타벅스에 바리스타 몇몇이 부당대우한다고 시위하고 있네,0
돈은 고졸 생산직이 대졸 사원들보다 더 많이 벌어감,0
아 선생님 요새 좋은 소식 없습니까?,0
뉴스 보면서 정신좀 차려라,0
